sim_time,crosswalk_id,tls_id,ped_link_index,phase_index,phase_state,ped_link_state,ped_has_green,ped_has_red,pedestrian_only_phase,non_ped_green_count
12.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
12.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,True,False,7
12.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
12.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
13.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
13.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
13.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
13.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
13.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,True,False,7
13.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
13.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
13.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
13.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
13.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
13.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
13.5,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,True,False,7
13.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
13.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
14.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
14.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
14.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
14.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
14.0,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,True,False,7
14.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
14.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
14.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
14.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
14.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
14.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
14.5,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,True,False,4
14.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
14.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
15.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
15.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
15.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
15.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
15.0,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,True,False,4
15.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
15.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
15.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
15.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
15.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
15.5,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
15.5,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,True,False,4
15.5,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
15.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
16.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
16.0,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
16.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
16.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,True,False,3
16.0,NODE_8426,3849142980,16,1,gggGrrrrrrrrrrrrrrrr,r,False,True,False,4
16.0,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,False,4
16.0,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,True,False,7
16.5,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,False,2
16.5,NODE_8452,3846603653,2,0,GGr,r,False,True,False,2
16.5,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,False,2
