crosswalk_id,lon,lat,dong_name,admin_dong,lanes,road_rank,max_spd,elderly_ratio,accident_count,crosswalk_length,has_signal,accident_count_50m,accident_count_100m,accident_count_200m,night_accident_ratio,link_count,is_oneway,time_gap_basic,risk_score,is_alive_in_sumo_network,sumo_crosswalk_alive_status,sumo_alive_source,phase6_ready_confirmed
NODE_8903,127.01394928691452,37.56010124249518,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8594,127.01246285629892,37.567719927517615,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8895,127.01482318936364,37.559943227288834,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8864,127.01602475453814,37.559517403306174,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,2.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8052,127.00999918041822,37.56968944097246,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,3,13,54,0.4615384615384615,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_125905,127.0116873467359,37.55407239646944,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_165595,127.02437293257934,37.56354951206805,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,11,0.0,2.0,0.0,5.218999999999998,0.3345807801312415,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_24601,127.01237664002689,37.56793734686115,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,False,TLS_CREATION_CANDIDATE,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_24602,127.01263248957764,37.567742794780855,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8051,127.01003078896665,37.56955441510932,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,13,45,0.4615384615384615,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_10212,127.02413145527584,37.5635976208184,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,1,11,0.0,2.0,0.0,5.218999999999998,0.3345807801312415,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_9477,127.0238472915892,37.56501885601477,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,3,13,25,0.4615384615384615,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8593,127.01275898900444,37.56771989588514,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3345807801312415,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_74259,127.01592250024925,37.56533028660856,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,35.31,1,0,0,0,0.0,0.0,0.0,8.8275,0.3341136320595135,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_237014,127.01258231954333,37.56790708365352,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,20.458,1,0,0,0,0.0,0.0,0.0,5.1145,0.3335345664040379,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_148018,126.98821001002148,37.559675288251,남산동3가,명동,1.0,104.0,30.0,0.2357627618766598,0,19.48,1,0,0,0,0.0,0.0,0.0,4.869999999999997,0.3334703128033361,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_154018,127.01602797502932,37.56784078929559,흥인동,신당동,2.0,104.0,50.0,0.1998197792295562,0,25.928,1,0,0,0,0.0,0.0,0.0,6.481999999999996,0.3333416155766866,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_277412,127.01610831978944,37.567109593241454,흥인동,신당동,2.0,104.0,50.0,0.1998197792295562,0,25.909,1,0,0,0,0.0,0.0,0.0,6.477249999999998,0.3332941656811843,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_165598,127.0244126922482,37.56205051597609,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,1,4,6,0.5,4.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_10413,127.02441267346352,37.56199294657865,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,1,4,6,0.5,4.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8729,127.01557956485728,37.563067419634095,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_165599,127.02441265491134,37.56193608941261,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,1,10.438,1,1,4,6,0.5,4.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8232,127.01048689173986,37.56197252514547,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8708,127.01247391124744,37.5650492121234,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_24600,127.01252615278284,37.567987678733566,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_10174,127.01350947749432,37.56027979914668,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8786,127.01258962283214,37.56074218428685,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8783,127.01252060870698,37.56063005355914,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999,0.3311770144042314,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8176,127.01186951314438,37.56081668573429,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999,0.3311770144042314,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8234,127.01050128126732,37.562081229110575,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8239,127.01021666578028,37.562048070376655,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8237,127.01023102911144,37.56196797053167,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8238,127.0102252844082,37.56200458753288,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8231,127.01033164425358,37.56193363379768,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_10175,127.01364175324932,37.56047430916493,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8241,127.01044666583292,37.56213043738132,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8233,127.01051564767748,37.5620251588115,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_10173,127.01191863431468,37.56094451479095,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,2.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8236,127.01051133876948,37.56204918877543,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,3.0,0.0,2.609499999999999,0.3311770144042314,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8240,127.0102741723456,37.5621167213294,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,10.438,1,0,0,0,0.0,4.0,0.0,2.609499999999999,0.3311770144042314,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_209761,127.0115867429144,37.55410787862704,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,19.446,1,0,0,0,0.0,0.0,0.0,4.8615,0.3310151558038365,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_100398,126.98569514682396,37.55671677070769,예장동,명동,1.0,104.0,30.0,0.2357627618766598,0,18.467,1,0,0,0,0.0,0.0,0.0,4.61675,0.3309489079309733,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_142385,126.98739954213958,37.558392482008095,예장동,명동,1.0,104.0,30.0,0.2357627618766598,0,18.212,1,0,0,0,0.0,0.0,0.0,4.552999999999997,0.3303172101389419,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_257363,127.01597155614986,37.55944532173052,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,18.558,1,0,0,0,0.0,0.0,0.0,4.639499999999998,0.3288201284390186,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_86001,126.96777214411745,37.56160234051228,중림동,중림동,2.0,104.0,50.0,0.1901991313611407,0,29.098,1,11,17,43,0.4117647058823529,0.0,0.0,7.274499999999996,0.3252118438643695,False,GEOMETRY_REJECT,geometry_reject_or_manual_hold.csv,False
LINK_38073,126.96903545739542,37.55930731813763,중림동,중림동,3.0,104.0,50.0,0.1901991313611407,0,38.019,1,0,0,1,0.0,0.0,0.0,9.504749999999994,0.3248410866006265,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_10009,127.01646701811316,37.56559385386645,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8581,127.01614593181904,37.5682046494423,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,0,0,2,0.0,4.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8620,127.01591959141304,37.56517123415488,무학동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,0,0,0,0.0,3.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8676,127.0159254090854,37.56548933906223,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,0,0,0,0.0,4.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8574,127.01606572019378,37.56955946942116,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,1,9,35,0.1111111111111111,4.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8576,127.01584979671384,37.56820240104184,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,0,0,4,0.0,4.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8572,127.01575232066128,37.56951831814046,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,31.314,1,1,9,36,0.1111111111111111,4.0,0.0,7.828499999999998,0.3242586102047294,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_78053,126.98801517670012,37.56458645708718,저동1가,명동,1.0,104.0,30.0,0.2357627618766598,0,15.502,1,0,0,0,0.0,0.0,0.0,3.8755000000000006,0.3236779158103417,False,GEOMETRY_REJECT,geometry_reject_or_manual_hold.csv,False
LINK_45889,126.9633759696004,37.55925126653131,중림동,중림동,3.0,104.0,50.0,0.1901991313611407,0,37.057,1,11,19,57,0.7894736842105263,0.0,0.0,9.264249999999995,0.3225081396425479,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_117788,127.02441268285584,37.56202173127737,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,6.39,1,1,4,6,0.5,0.0,0.0,1.5974999999999993,0.3212834125312392,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_103088,127.02441266418744,37.561964517995634,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,6.31,1,1,4,6,0.5,0.0,0.0,1.5774999999999997,0.3210908946045464,True,RED_ONLY_PHASE_FIX_NEEDED,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_8578,127.01617460506016,37.56784534644713,흥인동,신당동,2.0,104.0,50.0,0.1998197792295562,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3209598542401164,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_10250,127.01588134499846,37.56783623214405,흥인동,신당동,2.0,104.0,50.0,0.1998197792295562,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3209598542401164,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8678,127.01596169192624,37.56710846898291,흥인동,신당동,2.0,104.0,50.0,0.1998197792295562,0,20.876,1,0,0,0,0.0,3.0,0.0,5.218999999999998,0.3209598542401164,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_8675,127.01598436078602,37.56555684273294,흥인동,신당동,2.0,104.0,50.0,0.1998197792295562,0,20.876,1,0,0,0,0.0,4.0,0.0,5.218999999999998,0.3209598542401164,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_70940,127.01001498469245,37.56962192804089,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,15.244,1,2,13,48,0.4615384615384615,0.0,0.0,3.811,0.3207560760775735,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_187115,127.01254767293828,37.56773136114924,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,15.2,1,0,0,0,0.0,0.0,0.0,3.799999999999997,0.3206503507548644,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_211251,127.01245139640486,37.56796251279736,신당동,청구동,2.0,104.0,30.0,0.2478468022723108,0,14.341,1,0,0,0,0.0,0.0,0.0,3.5852500000000003,0.3185932711048384,False,TLS_CREATION_CANDIDATE,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_89083,126.96901542840402,37.55908074814312,중림동,중림동,3.0,104.0,50.0,0.1901991313611407,0,35.357,1,0,0,1,0.0,0.0,0.0,8.83925,0.3184263582880266,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_144405,126.98582093140844,37.56794973103237,수하동,명동,1.0,104.0,30.0,0.2357627618766598,0,13.247,1,1,7,81,0.5714285714285714,0.0,0.0,3.31175,0.3182551728753747,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_242267,126.97919269696555,37.56697497964775,무교동,명동,3.0,104.0,30.0,0.2357627618766598,0,31.326,1,0,9,9,0.3333333333333333,0.0,0.0,7.831499999999998,0.3180942749988769,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5959,126.9790762760096,37.56690973603918,태평로1가,명동,3.0,104.0,30.0,0.2357627618766598,0,31.314,1,0,9,9,0.3333333333333333,4.0,1.0,7.828499999999998,0.318065676672987,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_9678,126.97907622799968,37.56708137574274,무교동,명동,3.0,104.0,30.0,0.2357627618766598,0,31.314,1,0,9,9,0.3333333333333333,4.0,0.0,7.828499999999998,0.318065676672987,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_211900,127.01022097509426,37.56202632895477,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,4.886,1,0,0,0,0.0,0.0,0.0,1.2214999999999998,0.3176833128744927,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_43316,126.97556075627612,37.5570108291801,남대문로5가,회현동,3.0,104.0,50.0,0.2946596858638743,0,17.256,0,0,0,0,0.0,0.0,0.0,4.314,0.3173846873512453,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_241309,127.00282114187384,37.56325453466626,쌍림동,광희동,3.0,104.0,50.0,0.1801559177888022,0,41.663,1,0,0,0,0.0,0.0,0.0,10.415749999999996,0.3173701515076165,False,GEOMETRY_REJECT,geometry_reject_or_manual_hold.csv,False
LINK_16345,126.9857378993552,37.566230512831005,을지로2가,명동,1.0,104.0,30.0,0.2357627618766598,0,12.71,1,0,0,0,0.0,0.0,0.0,3.1775,0.3169772654111736,False,TLS_CREATION_CANDIDATE,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_255224,126.97538715362704,37.556941775005086,남대문로5가,회현동,3.0,104.0,50.0,0.2946596858638743,0,17.039,0,0,0,0,0.0,0.0,0.0,4.25975,0.3168690839944599,,NOT_PROCESSED_OR_UNKNOWN,,False
LINK_161242,127.01590902042751,37.56953889378081,흥인동,신당동,3.0,104.0,50.0,0.1998197792295562,0,28.061,1,1,9,36,0.1111111111111111,0.0,0.0,7.015249999999995,0.3164510227364456,False,GEOMETRY_REJECT,geometry_reject_or_manual_hold.csv,False
LINK_170408,127.01022815675984,37.56198627903228,신당동,청구동,1.0,104.0,30.0,0.2478468022723108,0,4.096,1,0,0,0,0.0,0.0,0.0,1.024,0.3158084916398056,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
LINK_109871,126.96904994299288,37.55547490213904,서계동,청파동,3.0,104.0,50.0,0.1848181446669391,0,37.785,1,0,5,32,0.4,0.0,0.0,9.44625,0.3156040514900822,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5962,126.97904195758072,37.56625978753027,을지로1가,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,10,0.3333333333333333,3.0,1.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_9698,126.9873964922854,37.567860657132506,장교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,3,22,69,0.7727272727272727,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5957,126.97907050159084,37.56699669913704,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5958,126.97922596321804,37.566243800342896,을지로1가,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_10342,126.97941638994004,37.569012954088926,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,2,4,58,0.25,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5906,126.9793761842616,37.56884588447385,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,4,48,0.25,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_89746,126.98256147604437,37.56899743960665,다동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,14,29,131,0.7241379310344828,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5905,126.97942504867709,37.56889166357532,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,1,4,51,0.25,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_5907,126.97920367527452,37.56885271979816,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,1,3,50,0.3333333333333333,4.0,1.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_10346,126.987422340686,37.56802314545892,장교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,14,29,83,0.6551724137931034,4.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_15414,126.97928596885548,37.5670517754826,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,3.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_31145,126.97922582543676,37.56904369379499,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,2,4,61,0.25,4.0,1.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_15413,126.97891551868676,37.56604006615432,을지로1가,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,11,0.3333333333333333,3.0,0.0,5.218999999999998,0.3148299228177502,False,TLS_CREATION_CANDIDATE,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
NODE_15406,126.97928454020364,37.567019735819215,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,3.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_15407,126.9793046813667,37.56696252611416,무교동,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,3.0,0.0,5.218999999999998,0.3148299228177502,,NOT_PROCESSED_OR_UNKNOWN,,False
NODE_15405,126.97930916593144,37.566868583552754,을지로1가,명동,2.0,104.0,30.0,0.2357627618766598,0,20.876,1,0,9,9,0.3333333333333333,3.0,0.0,5.218999999999998,0.3148299228177502,,MANUAL_REVIEW,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False
