run_label,group,crosswalk_id,seed,scenario,elapsed_sec,sim_duration,warmup,step_length,ped_link_index,step_count,ped_crossing_presence_steps,ped_crossing_person_count,pedestrian_crossing_count,expected_ped_repeat_count,pedestrian_clearance_failure_count,unfinished_crossing_count,ped_wait_time_mean,ped_wait_time_max,veh_delay_mean,veh_delay_max,extension_count,generated_vehicle_count,vehicle_route_count,unique_vehicle_route_count,duplicate_factor,unique_vehicle_route_ratio,used_vehicle_edges,network_arrived_vehicles,network_departed_vehicles,network_mean_travel_time,network_mean_time_loss,network_avg_delay_sec,network_vehicle_edge_coverage_ratio,network_teleport_count,network_collision_count,local_500m_vehicle_count,local_500m_mean_speed,local_500m_mean_time_loss,local_500m_avg_delay_sec,local_500m_queue_proxy,local_500m_stop_count,total_vehicle_arrivals,surrounding_lane_count,vehicle_bbox_coverage,pet_event_count,very_risky_crossing_count,risky_crossing_count,safe_crossing_count,low_pet_event_count,low_pet_per_100_crossings,low_pet_per_100_conflict_candidates,pet_min,pet_p10,pet_mean,pet_coverage_ratio,accident_risk_estimate,average_pedestrian_wait_time,pedestrian_waiting_time_mean,pedestrian_waiting_time,pedestrian_waiting_time_max,max_pedestrian_wait_time,veh_avg_delay_sec,avg_vehicle_delay_sec,surrounding_road_delay_sec,vehicle_delay_cost,avg_queue_length,max_queue_length,safety_risk_score,accident_expected_value,elderly_incomplete_crossings,pedestrian_green_extension_count,total_extension_sec
baseline_11,current_main_12,NODE_8369,11.0,baseline,1458.646,600.0,0.0,0.1,11.0,6000.0,862.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,14.83,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16669.0,854.0,3464.0,,,,0.5824596511071475,0.0,0.0,336.0,12.820171359118536,61.32324402198893,14.657398101619208,7.081967213114754,154.0,3464.0,167.0,1.0,18.0,18.0,0.0,0.0,18.0,120.0,138.46153846153845,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,14.83,,14.657398101619208,,,,1.2,1.2,0.0,0.0,0.0
smart_11,current_main_12,NODE_8369,11.0,smart,1442.598,600.0,0.0,0.1,11.0,6000.0,427.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,14.12,89.3,1.0,12.0,3480.0,3480.0,1.0,1.0,16669.0,816.0,3463.0,,,,0.5786314003567233,0.0,0.0,344.0,13.054814235092326,63.869286634289594,14.01391982182628,6.622950819672131,142.0,3463.0,167.0,1.0,16.0,16.0,0.0,0.0,16.0,106.66666666666669,123.07692307692308,0.0,0.0,0.0,1.067,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,14.12,,14.01391982182628,,,,1.0666666666666669,1.0666666666666669,0.0,1.0,5.0
baseline_12,current_main_12,NODE_8369,12.0,baseline,1486.087,600.0,0.0,0.1,11.0,6000.0,862.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,9.86,83.4,0.0,12.0,3480.0,3480.0,1.0,1.0,16412.0,763.0,3466.0,,,,0.5642319571931962,0.0,0.0,370.0,13.71943839972988,35.95665266684625,9.978442028985508,5.491803278688525,137.0,3466.0,167.0,1.0,18.0,15.0,1.0,2.0,16.0,106.66666666666669,123.07692307692308,0.0,0.0,0.5833333333333341,1.2,1.0333333333333334,0.0,0.0,0.0,0.0,0.0,9.86,,9.978442028985508,,,,1.0333333333333334,1.0333333333333334,0.0,0.0,0.0
smart_12,current_main_12,NODE_8369,12.0,smart,1468.988,600.0,0.0,0.1,11.0,6000.0,427.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,9.94,92.9,1.0,12.0,3480.0,3480.0,1.0,1.0,16412.0,780.0,3466.0,,,,0.5644059685909427,0.0,0.0,369.0,13.06200071409024,39.36327487850151,10.121610660486676,5.770491803278689,154.0,3466.0,167.0,1.0,16.0,16.0,0.0,0.0,16.0,106.66666666666669,123.07692307692308,0.0,0.0,0.0,1.067,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,9.94,,10.121610660486676,,,,1.0666666666666669,1.0666666666666669,0.0,1.0,5.0
baseline_13,current_main_12,NODE_8369,13.0,baseline,1497.936,600.0,0.0,0.1,11.0,6000.0,862.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,14.44,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16673.0,829.0,3467.0,,,,0.5728455213816505,0.0,0.0,366.0,12.34927830899644,51.01456492994621,14.343316966721222,8.049180327868852,168.0,3467.0,167.0,1.0,18.0,15.0,0.0,3.0,15.0,100.0,115.3846153846154,0.0,0.0,0.7000000000000005,1.2,1.0,0.0,0.0,0.0,0.0,0.0,14.44,,14.343316966721222,,,,1.0,1.0,0.0,0.0,0.0
smart_13,current_main_12,NODE_8369,13.0,smart,1422.755,600.0,0.0,0.1,11.0,6000.0,427.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,11.3,87.1,1.0,12.0,3480.0,3480.0,1.0,1.0,16673.0,840.0,3468.0,,,,0.5744551268108061,0.0,0.0,368.0,13.38004372209331,44.58328379394137,11.567758923346986,6.245901639344262,157.0,3468.0,167.0,1.0,16.0,16.0,0.0,0.0,16.0,106.66666666666669,123.07692307692308,0.0,0.0,0.0,1.067,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,11.3,,11.567758923346986,,,,1.0666666666666669,1.0666666666666669,0.0,1.0,5.0
baseline_14,current_main_12,NODE_8369,14.0,baseline,1484.796,600.0,0.0,0.1,11.0,6000.0,862.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,13.41,100.0,0.0,12.0,3480.0,3480.0,1.0,1.0,16487.0,862.0,3470.0,,,,0.5733240527254535,0.0,0.0,325.0,12.813367743324754,49.92105152813401,13.333333333333334,6.344262295081967,130.0,3470.0,167.0,1.0,18.0,18.0,0.0,0.0,18.0,120.0,138.46153846153845,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,13.41,,13.333333333333334,,,,1.2,1.2,0.0,0.0,0.0
smart_14,current_main_12,NODE_8369,14.0,smart,1425.787,600.0,0.0,0.1,11.0,6000.0,427.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,9.45,66.0,1.0,12.0,3480.0,3480.0,1.0,1.0,16487.0,867.0,3473.0,,,,0.5719754643929177,0.0,0.0,318.0,14.21434588306847,40.178696929317496,9.785339168490154,4.098360655737705,95.0,3473.0,167.0,1.0,16.0,16.0,0.0,0.0,16.0,106.66666666666669,123.07692307692308,0.0,0.0,0.0,1.067,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,9.45,,9.785339168490154,,,,1.0666666666666669,1.0666666666666669,0.0,1.0,5.0
baseline_15,current_main_12,NODE_8369,15.0,baseline,1452.299,600.0,0.0,0.1,11.0,6000.0,862.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,8.77,75.8,0.0,12.0,3480.0,3480.0,1.0,1.0,16622.0,882.0,3469.0,,,,0.5762387436377082,0.0,0.0,327.0,14.465974076153042,39.65759776917368,8.914961185603387,4.098360655737705,105.0,3469.0,167.0,1.0,18.0,18.0,0.0,0.0,18.0,120.0,138.46153846153845,0.0,0.0,0.0,1.2,1.2,0.0,0.0,0.0,0.0,0.0,8.77,,8.914961185603387,,,,1.2,1.2,0.0,0.0,0.0
smart_15,current_main_12,NODE_8369,15.0,smart,1393.654,600.0,0.0,0.1,11.0,6000.0,427.0,15.0,15.0,5.0,0.0,0.0,0.0,0.0,12.34,82.9,1.0,12.0,3480.0,3480.0,1.0,1.0,16622.0,896.0,3466.0,,,,0.5774568234219342,0.0,0.0,338.0,12.833793969511516,49.95927293397468,12.569957343083486,7.065573770491803,144.0,3466.0,167.0,1.0,16.0,16.0,0.0,0.0,16.0,106.66666666666669,123.07692307692308,0.0,0.0,0.0,1.067,1.0666666666666669,0.0,0.0,0.0,0.0,0.0,12.34,,12.569957343083486,,,,1.0666666666666669,1.0666666666666669,0.0,1.0,5.0
