crosswalk_id,lon,lat,dong_name,admin_dong,lanes,road_rank,max_spd,elderly_ratio,accident_count,crosswalk_length,has_signal,accident_count_50m,accident_count_100m,accident_count_200m,night_accident_ratio,link_count,is_oneway,time_gap_basic,risk_score,source_crosswalk_id,canonical_crosswalk_id,is_restored_in_sumo_network,sumo_restored_source,crossing_present,walkingarea_present,tlLogic_present,ped_link_indices,ped_has_green,ped_has_red,traci_status,route_smoke_status,final_verdict,runtime_status,registry_crosswalk_id,sumo_restored_level,phase6_ready_confirmed
NODE_7348,127.0022462,37.56480159,¤ì_,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_7348,7348,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_15554,127.0099958,37.56547059,_ë¡7ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_15554,15554,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_67361,127.0043422,37.56677196,_ë¡6ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_67361,67361,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_24599,127.0047504,37.56669185,_ë¡6ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_24599,24599,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7508,127.0028254,37.56306688,_¦¼,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_7508,7508,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8168,127.0082708,37.5661424,_ë¡7ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_8168,8168,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8165,127.0081386,37.56611953,_ë¡7ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_8165,8165,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_10570,127.0029318,37.5629616,_¦¼,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,4,0,7.8285,13.22772163,NODE_10570,10570,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_202556,127.0072477,37.56436048,ê´__2ê°,ê´__,4,104,50,0.180155918,0,36.934,1,0,0,0,0,0,0,9.2335,13.22316622,LINK_202556,202556,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_184901,126.9876443,37.56442622,1ê°,ëª__,2,104,50,0.235762762,0,13.414,1,0,0,0,0,0,0,3.3535,13.22026367,LINK_184901,184901,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_168987,126.9877979,37.56615751,_ë¡2ê°,ëª__,3,104,50,0.235762762,0,40.139,1,0,0,0,0,0,0,10.03475,13.21911718,LINK_168987,168987,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_222242,127.0022793,37.56698256,_ë¡5ê°,_ë¡__,4,104,50,0.155859607,0,24.151,1,0,0,0,0,0,0,6.03775,13.21410139,LINK_222242,222242,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7853,127.0055951,37.55928612,¥ì¶©1ê°,¥ì¶©,3,104,50,0.178183158,0,31.314,1,0,0,0,0,4,0,7.8285,13.18704896,NODE_7853,7853,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_118120,126.981845,37.554805,__1ê°,__,1,104,50,0.294659686,0,19.584,1,0,0,0,0,0,0,4.896,13.17001048,LINK_118120,118120,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8113,127.0105477,37.56487323,__,ì²µ¬,1,104,50,0.247846802,0,10.438,1,0,0,0,0,3,0,2.6095,13.1683968,NODE_8113,8113,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8082,127.0107374,37.56493272,__,ì²µ¬,1,104,50,0.247846802,0,10.438,1,0,0,0,0,3,0,2.6095,13.1683968,NODE_8082,8082,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_78915,127.002469,37.56449607,¤ì_,ê´__,4,104,50,0.180155918,0,38.375,1,0,0,0,0,0,0,9.59375,13.16776957,LINK_78915,78915,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_164557,127.0060666,37.55908356,¥ì¶©2ê°,__,4,104,50,0.183827697,0,40.466,1,0,0,0,0,0,0,10.1165,13.16302892,LINK_164557,164557,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_50898,127.0095809,37.55322583,__,ì²µ¬,2,104,50,0.247846802,0,21.382,1,0,0,0,0,0,0,5.3455,13.16287872,LINK_50898,50898,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[22],TRUE,TRUE,,,,,LINK_50898,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
LINK_228582,127.0082047,37.56613097,_ë¡7ê°,ê´__,3,104,50,0.180155918,0,11.957,1,0,0,0,0,0,0,2.98925,13.15713855,LINK_228582,228582,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_130715,127.0055693,37.55933075,¥ì¶©1ê°,¥ì¶©,3,104,50,0.178183158,0,10.91,1,0,0,0,0,0,0,2.7275,13.15675375,LINK_130715,130715,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_30202,127.0092083,37.56818136,_ë¡6ê°,ê´__,4,104,50,0.180155918,0,38.881,1,0,0,5,0,0,0,9.72025,13.14837241,LINK_30202,30202,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_140981,126.9985296,37.56239084,_,ê´__,4,104,50,0.180155918,0,39.4,1,0,0,0,0,0,0,9.85,13.1285066,LINK_140981,140981,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[6],TRUE,TRUE,,,,,LINK_140981,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
NODE_21865,126.9887287,37.56129905,ì¶©ë¬´ë¡2ê°,ëª__,1,104,50,0.235762762,0,10.438,1,0,0,0,0,4,0,2.6095,13.12333939,NODE_21865,21865,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_6336,126.9822072,37.56074952,ì¶©ë¬´ë¡1ê°,ëª__,1,104,50,0.235762762,0,10.438,1,0,1,1,1,4,0,2.6095,13.12333939,NODE_6336,6336,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_6275,126.9831059,37.56571577,_ë¡2ê°,ëª__,1,104,50,0.235762762,0,10.438,1,0,0,0,0,4,0,2.6095,13.12333939,NODE_6275,6275,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_6282,126.9822663,37.56634499,_ë¡1ê°,ëª__,1,104,50,0.235762762,0,10.438,1,0,0,0,0,4,0,2.6095,13.12333939,NODE_6282,6282,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_19944,127.0067009,37.54781245,__,ì²µ¬,2,104,50,0.247846802,0,22.451,1,0,0,0,0,0,0,5.61275,13.12194814,LINK_19944,19944,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_122540,127.0022923,37.56676515,_ë¡5ê°,_ë¡__,4,104,50,0.155859607,0,26.591,1,0,0,0,0,0,0,6.64775,13.12050047,LINK_122540,122540,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_142978,126.9829874,37.56867253,¨ëë¬¸ë_1ê°,ëª__,2,104,50,0.235762762,0,16.256,1,4,25,113,0.76,0,0,4.064,13.11125455,LINK_142978,142978,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_190747,127.0075103,37.54970662,__,ì²µ¬,2,104,50,0.247846802,0,22.738,1,0,0,0,0,0,0,5.6845,13.11098099,LINK_190747,190747,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_188245,126.9764199,37.5570309,¨ì°½,__,1,104,50,0.294659686,0,21.368,1,0,0,0,0,0,0,5.342,13.10173761,LINK_188245,188245,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_219756,127.0026041,37.56301997,_¦¼,ê´__,4,104,50,0.180155918,0,40.479,1,0,0,0,0,0,0,10.11975,13.08730162,LINK_219756,219756,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_196945,126.9768601,37.55612691,¨ì°½,__,1,104,50,0.294659686,0,21.868,1,0,0,3,0,0,0,5.467,13.08266641,LINK_196945,196945,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_9117,127.0195623,37.5657863,©í_,©í_,3,104,50,0.17178133,0,31.314,1,0,0,0,0,4,0,7.8285,13.05592094,NODE_9117,9117,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[2],TRUE,TRUE,,,,,NODE_9117,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
LINK_211844,127.0138732,37.56040219,__,ì²µ¬,2,104,50,0.247846802,0,24.227,1,0,0,0,0,0,0,6.05675,13.05422867,LINK_211844,211844,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_192754,126.9983715,37.56434296,_,ê´__,4,104,50,0.180155918,0,41.686,1,1,1,1,0,0,0,10.4215,13.04136179,LINK_192754,192754,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_51413,127.0028786,37.56301424,_¦¼,ê´__,3,104,50,0.180155918,0,14.995,1,0,0,0,0,0,0,3.74875,13.04120101,LINK_51413,51413,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_110312,127.0105218,37.55453593,__,ì²µ¬,2,104,50,0.247846802,0,24.65,1,0,0,0,0,0,0,6.1625,13.03815114,LINK_110312,110312,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_274222,127.015393,37.56300979,__,ì²µ¬,2,104,50,0.247846802,0,24.767,1,0,0,0,0,0,0,6.19175,13.03370766,LINK_274222,274222,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_188162,126.9872689,37.56614487,_ë¡2ê°,ëª__,3,104,50,0.235762762,0,44.993,1,0,0,0,0,0,0,11.24825,13.03349476,LINK_188162,188162,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_119023,126.9676751,37.56079908,ì¤_¦¼,ì¤_¦¼,3,104,50,0.190199131,0,31.314,1,0,6,25,0.5,2,0,7.8285,13.02825376,NODE_119023,119023,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_14616,126.9688731,37.55565363,ë§_¦¬1ê°,ì¤_¦¼,3,104,50,0.190199131,0,31.314,1,1,5,25,0.4,2,0,7.8285,13.02825376,NODE_14616,14616,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_119039,126.9679797,37.5608907,ì¤_¦¼,ì¤_¦¼,3,104,50,0.190199131,0,31.314,1,0,8,27,0.5,2,0,7.8285,13.02825376,NODE_119039,119039,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_118297,127.0114879,37.556282,__,ì²µ¬,2,104,50,0.247846802,0,24.99,1,0,0,0,0,0,0,6.2475,13.02524266,LINK_118297,118297,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7725,127.0042962,37.56653624,_ë¡6ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7725,7725,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7097,126.9961989,37.56185049,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7097,7097,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7099,126.9958021,37.56175665,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7099,7099,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7101,126.9961673,37.56184363,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7101,7101,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7100,126.9958366,37.56176809,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7100,7100,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7102,126.9957619,37.56174864,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7102,7102,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7096,126.996242,37.56186423,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,3,0,7.8285,13.02510519,NODE_7096,7096,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_275637,127.0159979,37.56820353,¥ì_,__,3,104,50,0.199819779,0,26.163,1,0,0,3,0,0,0,6.54075,13.01722003,LINK_275637,275637,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_281061,127.0136934,37.56012416,__,ì²µ¬,2,104,50,0.247846802,0,25.222,1,0,0,0,0,0,0,6.3055,13.01644185,LINK_281061,281061,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_127438,127.0231826,37.57138855,©í_,©í_,1,104,60,0.17178133,0,10.438,1,6,22,97,0.636363636,4,0,2.6095,13.0158745,NODE_127438,127438,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_165020,127.0128221,37.55863099,__,ì²µ¬,2,104,50,0.247846802,0,25.335,1,0,0,0,0,0,0,6.33375,13.01215741,LINK_165020,165020,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8578,127.0161746,37.56784535,¥ì_,__,2,104,50,0.199819779,0,20.876,1,0,0,0,0,4,0,5.219,13.0090776,NODE_8578,8578,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8675,127.0159844,37.56555684,¥ì_,__,2,104,50,0.199819779,0,20.876,1,0,0,0,0,4,0,5.219,13.0090776,NODE_8675,8675,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_10250,127.0158813,37.56783623,¥ì_,__,2,104,50,0.199819779,0,20.876,1,0,0,0,0,4,0,5.219,13.0090776,NODE_10250,10250,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_84563,127.0121127,37.55738882,__,ì²µ¬,2,104,50,0.247846802,0,25.469,1,0,0,0,0,0,0,6.36725,13.00707856,LINK_84563,84563,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_127611,127.0077871,37.56583407,_ë¡6ê°,ê´__,4,104,50,0.180155918,0,42.9,1,0,0,0,0,0,0,10.725,12.99531819,LINK_127611,127611,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_254657,127.0079021,37.56616418,_ë¡6ê°,ê´__,4,104,50,0.180155918,0,43.144,1,0,0,0,0,0,0,10.786,12.9860836,LINK_254657,254657,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_10148,127.0057447,37.56015805,¥ì¶©1ê°,¥ì¶©,3,104,50,0.178183158,0,31.314,1,0,0,0,0,3,0,7.8285,12.98505552,NODE_10148,10148,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[9],TRUE,TRUE,,,,,NODE_10148,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
NODE_72038,127.0054773,37.56017865,¥ì¶©1ê°,¥ì¶©,3,104,50,0.178183158,0,31.314,1,0,0,0,0,3,0,7.8285,12.98505552,NODE_72038,72038,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_158240,127.0025811,37.56338956,¤ì_,ê´__,4,104,50,0.180155918,0,43.264,1,0,0,0,0,0,0,10.816,12.98154441,LINK_158240,158240,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_80550,127.0144613,37.56142052,__,ì²µ¬,2,104,50,0.247846802,0,26.471,1,0,0,0,0,0,0,6.61775,12.96916374,LINK_80550,80550,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[12],TRUE,TRUE,,,,,LINK_80550,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
LINK_106979,127.0108021,37.55507143,__,ì²µ¬,2,104,50,0.247846802,0,26.592,1,0,0,0,0,0,0,6.648,12.96459268,LINK_106979,106979,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_7929,126.9692811,37.55922939,ì¤_¦¼,ì¤_¦¼,3,104,50,0.190199131,0,22.596,1,0,0,1,0,0,0,5.649,12.95713929,LINK_7929,7929,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_71260,126.9930551,37.56280753,ì¶©ë¬´ë¡3ê°,__,3,104,50,0.183827697,0,19.311,1,0,0,0,0,0,0,4.82775,12.95227342,LINK_71260,71260,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_9886,127.0023857,37.56776862,ë°©ì_,_ë¡__,4,104,50,0.155859607,0,41.752,1,0,0,0,0,2,0,10.438,12.94718681,NODE_9886,9886,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7400,127.0025625,37.56563004,_ë¡5ê°,_ë¡__,4,104,50,0.155859607,0,41.752,1,0,0,0,0,2,0,10.438,12.94718681,NODE_7400,7400,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_161242,127.015909,37.56953889,¥ì_,__,3,104,50,0.199819779,0,28.061,1,1,9,36,0.111111111,0,0,7.01525,12.94543901,LINK_161242,161242,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_6286,126.9822923,37.56573853,_ë¡1ê°,ëª__,1,104,50,0.235762762,0,10.438,1,0,0,0,0,3,0,2.6095,12.92232182,NODE_6286,6286,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_6338,126.981664,37.5603993,ì¶©ë¬´ë¡1ê°,ëª__,1,104,50,0.235762762,0,10.438,1,0,0,1,0,3,0,2.6095,12.92232182,NODE_6338,6338,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_20512,126.9924415,37.5609698,__1ê°,__,3,104,50,0.183827697,0,31.314,1,0,0,0,0,2,0,7.8285,12.89931675,NODE_20512,20512,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[5],TRUE,TRUE,,,,,NODE_20512,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
NODE_9795,127.0027908,37.55921184,¥ì¶©2ê°,__,3,104,50,0.183827697,0,31.314,1,0,0,0,0,2,0,7.8285,12.89931675,NODE_9795,9795,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_9796,127.0031487,37.55932969,¥ì¶©2ê°,__,3,104,50,0.183827697,0,31.314,1,0,0,0,0,2,0,7.8285,12.89931675,NODE_9796,9796,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7856,127.0055434,37.55937538,¥ì¶©2ê°,__,3,104,50,0.183827697,0,31.314,1,0,0,0,0,2,0,7.8285,12.89931675,NODE_7856,7856,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_156498,127.0023727,37.56561974,_ë¡5ê°,_ë¡__,4,104,50,0.155859607,0,33.606,1,0,0,0,0,0,0,8.4015,12.85507469,LINK_156498,156498,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[18],TRUE,TRUE,,,,,LINK_156498,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
NODE_6199,126.9771694,37.55512001,¨ëë¬¸ë_5ê°,__,3,104,50,0.294659686,0,31.314,1,1,3,7,0.666666667,4,1,7.8285,12.83865178,NODE_6199,6199,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_121262,126.980915,37.55494675,__1ê°,__,3,104,50,0.294659686,0,31.314,1,0,0,0,0,4,1,7.8285,12.83865178,NODE_121262,121262,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_9914,127.0049428,37.5636458,_¦¼,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,2,0,7.8285,12.82559233,NODE_9914,9914,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_7103,126.9956757,37.56172804,ì¶©ë¬´ë¡4ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,2,0,7.8285,12.82559233,NODE_7103,7103,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8139,127.0091763,37.56437788,ê´__2ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,2,0,7.8285,12.82559233,NODE_8139,8139,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8132,127.0091217,37.56460445,ê´__2ê°,ê´__,3,104,50,0.180155918,0,31.314,1,0,0,0,0,2,0,7.8285,12.82559233,NODE_8132,8132,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_259721,126.9830253,37.56629018,_ë¡2ê°,ëª__,2,104,50,0.235762762,0,24.091,1,0,0,0,0,0,0,6.02275,12.8153638,LINK_259721,259721,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_119026,126.9678472,37.56148568,ì¤_¦¼,ì¤_¦¼,2,104,50,0.190199131,1,20.876,1,8,15,40,0.4,4,0,5.219,12.81516507,NODE_119026,119026,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_5672,126.9689161,37.55954301,ì¤_¦¼,ì¤_¦¼,2,104,50,0.190199131,0,20.876,1,0,0,1,0,4,0,5.219,12.81516507,NODE_5672,5672,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_15246,126.968896,37.55943773,ì¤_¦¼,ì¤_¦¼,2,104,50,0.190199131,0,20.876,1,0,0,1,0,4,0,5.219,12.81516507,NODE_15246,15246,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_141676,126.9658209,37.55428653,ë§_¦¬2ê°,ì¤_¦¼,2,104,50,0.190199131,0,20.876,1,0,2,9,0,4,0,5.219,12.81516507,NODE_141676,141676,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_242148,127.0021888,37.56776519,ë°©ì_,_ë¡__,4,104,50,0.155859607,0,34.806,1,0,0,0,0,0,0,8.7015,12.81021129,LINK_242148,242148,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8678,127.0159617,37.56710847,¥ì_,__,2,104,50,0.199819779,0,20.876,1,0,0,0,0,3,0,5.219,12.80981025,NODE_8678,8678,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_9396,127.0174018,37.55955268,__,ì²µ¬,2,104,40,0.247846802,0,20.876,1,0,0,0,0,4,0,5.219,12.79384992,NODE_9396,9396,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_8597,127.0124318,37.56782167,__,ì²µ¬,2,104,40,0.247846802,0,20.876,1,0,0,0,0,4,0,5.219,12.79384992,NODE_8597,8597,TRUE,phase6_ready_candidates_total_FINAL_237.csv,TRUE,TRUE,TRUE,[16],TRUE,TRUE,,,,,NODE_8597,RESTORED_SIGNAL_STRUCTURE_OK,FALSE
NODE_7747,127.0063629,37.56159979,¥ì¶©1ê°,¥ì¶©,3,104,50,0.178183158,0,31.314,1,0,0,0,0,2,0,7.8285,12.78615613,NODE_7747,7747,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
NODE_71666,127.0061272,37.56168905,¥ì¶©1ê°,¥ì¶©,3,104,50,0.178183158,0,31.314,1,0,0,0,0,2,0,7.8285,12.78615613,NODE_71666,71666,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
LINK_271404,126.9690582,37.55516007,__,ì²_,3,104,50,0.184818145,0,24.553,1,1,7,35,0.428571429,0,0,6.13825,12.77570822,LINK_271404,271404,FALSE,NOT_IN_FINAL_237,,,,,,,,,,,,NOT_IN_RESTORED_237,FALSE
