crosswalk_id,lon,lat,dong_name,admin_dong,lanes,road_rank,max_spd,elderly_ratio,accident_count,crosswalk_length,has_signal,accident_count_50m,accident_count_100m,accident_count_200m,night_accident_ratio,link_count,is_oneway,time_gap_basic
96989,126.92636261934281,37.645191533397956,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,1,3,7,0.6666666666666666,4.0,0.0,2.64175
96988,126.92647172802536,37.64490694641496,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,0,2,5,0.5,4.0,0.0,2.64175
146686,126.91197080655986,37.60569365841364,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,0,21.134,1,4,15,74,0.6666666666666666,2.0,0.0,5.2835
96987,126.92563186015684,37.645657909240526,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,2,2,6,1.0,2.0,0.0,2.64175
96986,126.92623096115143,37.64510947049844,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,1,3,6,0.6666666666666666,4.0,0.0,2.64175
214891,126.93151962905898,37.60875209618942,녹번동,녹번동,3.0,104,50.0,0.23735353762956288,0,31.701,1,45,58,105,0.603448275862069,4.0,0.0,7.925249999999998
96985,126.92623104898269,37.64502065818274,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,1,3,6,0.3333333333333333,4.0,0.0,2.64175
96984,126.92516426293132,37.646434152353464,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,2,5,1.0,4.0,0.0,5.2835
96982,126.92576637804049,37.645744529080545,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,2,2,6,1.0,2.0,0.0,2.64175
96980,126.92499512989686,37.64659345172348,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,4,1.0,3.0,0.0,5.2835
96975,126.92493244383661,37.64627459829124,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,2,4,1.0,4.0,0.0,5.2835
96974,126.92369241118072,37.643422697856245,진관동,진관동,1.0,104,30.0,0.1891886890221334,1,10.567,0,6,6,18,0.6666666666666666,2.0,0.0,2.64175
96971,126.92464853444328,37.64381499781785,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,0,7,8,0.42857142857142855,,0.0,2.64175
37649,126.91357038461275,37.59024264686449,응암동,응암3동,3.0,103,50.0,0.2745223473217332,1,31.701,1,8,12,85,0.5,3.0,0.0,7.925249999999998
51490,126.93668697112794,37.650523678897024,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,2,2,4,0.5,3.0,0.0,5.2835
51484,126.93960752474932,37.654161452108596,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,5,1.0,,0.0,5.2835
51472,126.92889649032449,37.64688010024598,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,22.18,1,3,5,10,0.4,4.0,0.0,5.544999999999998
51467,126.92874065730715,37.64679046765744,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,2,7,10,0.2857142857142857,4.0,0.0,2.64175
96930,126.92328071019179,37.64553570999777,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,3,1.0,,0.0,5.2835
96929,126.92340690696582,37.64535589002891,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,5,1.0,,0.0,5.2835
96922,126.92691415726823,37.60918238356835,대조동,대조동,2.0,104,30.0,0.21710574326789753,1,21.134,1,30,55,138,0.41818181818181815,4.0,0.0,5.2835
96918,126.9283525854079,37.609846307604776,대조동,대조동,2.0,104,30.0,0.21710574326789753,1,21.134,1,18,44,207,0.38636363636363635,2.0,0.0,5.2835
51464,126.92717441665141,37.64810274334363,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,4,0.0,4.0,0.0,5.2835
96914,126.92818808274588,37.609970097809466,대조동,대조동,2.0,104,30.0,0.21710574326789753,1,21.134,1,18,42,198,0.40476190476190477,2.0,0.0,5.2835
96965,126.92359775088862,37.64357293448806,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,6,6,17,0.6666666666666666,2.0,0.0,2.64175
96964,126.92455673712313,37.64396751427894,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,0,7,9,0.42857142857142855,,0.0,2.64175
96962,126.9256102206258,37.64438264104009,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,2,2,10,0.0,2.0,0.0,2.64175
146684,126.91068966528962,37.60560344522435,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,1,21.134,1,32,51,85,0.49019607843137253,4.0,0.0,5.2835
96961,126.92544995337168,37.64427323232915,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,2,2,10,0.0,2.0,0.0,2.64175
96960,126.92530948505463,37.64441205515603,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,2,2,10,0.0,2.0,0.0,2.64175
51461,126.9288708016542,37.646567847709164,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,3,6,7,0.3333333333333333,4.0,0.0,2.64175
51460,126.92873497687587,37.646691742217655,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,2,7,9,0.2857142857142857,4.0,0.0,2.64175
96828,126.92699811540282,37.608849767380825,녹번동,녹번동,3.0,104,50.0,0.23735353762956288,3,31.701,1,26,65,136,0.4307692307692308,3.0,0.0,7.925249999999998
96826,126.92875753151088,37.60859159086055,대조동,대조동,1.0,104,30.0,0.21710574326789753,0,11.188,1,22,46,142,0.391304347826087,2.0,0.0,2.796999999999999
96825,126.92868273262357,37.60840112182517,녹번동,녹번동,3.0,104,50.0,0.23735353762956288,0,31.701,1,16,45,126,0.35555555555555557,2.0,0.0,7.925249999999998
51458,126.92897474692597,37.64656791033405,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,3,5,8,0.2,4.0,0.0,2.64175
51457,126.9277483513767,37.64580723567487,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,0,2,10,0.0,,0.0,2.64175
96812,126.9273871095378,37.60918955830693,대조동,대조동,2.0,104,30.0,0.21710574326789753,1,21.134,1,27,56,146,0.4107142857142857,4.0,0.0,5.2835
51456,126.92944576371892,37.64617100904284,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,1,4,7,0.25,,0.0,2.64175
51455,126.92954964555408,37.64623765108865,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,0,1,4,7,0.25,,0.0,2.64175
51441,126.92746871103982,37.64833251065388,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,6,0.0,4.0,0.0,5.2835
144744,126.91626370312069,37.620250542937214,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,0,10.567,1,14,36,128,0.2777777777777778,3.0,0.0,2.64175
214892,126.93161441631729,37.608665215258206,녹번동,녹번동,3.0,104,50.0,0.23735353762956288,0,31.701,1,37,57,100,0.6140350877192983,4.0,0.0,7.925249999999998
146683,126.9106128355188,37.60566445328533,역촌동,역촌동,1.0,104,30.0,0.2306221372348468,1,10.567,1,34,54,83,0.5,4.0,0.0,2.64175
78881,126.92016890407696,37.5976647170259,응암동,응암3동,2.0,104,50.0,0.2745223473217332,1,21.134,1,14,30,64,0.36666666666666664,2.0,0.0,5.2835
146682,126.91046816728768,37.60567373842886,역촌동,역촌동,1.0,104,30.0,0.2306221372348468,0,10.567,1,35,56,81,0.48214285714285715,4.0,0.0,2.64175
146675,126.91200050825039,37.60554101499515,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,0,21.134,1,3,14,73,0.6428571428571429,2.0,0.0,5.2835
76741,126.9068391778274,37.61724875560427,구산동,구산동,3.0,104,50.0,0.23868312757201646,0,31.701,1,7,10,23,0.3,2.0,0.0,7.925249999999998
214898,126.91683662889845,37.63700099778235,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,1,5,32,1.0,3.0,0.0,7.925249999999998
146817,126.91122013886606,37.61041864655293,구산동,구산동,1.0,104,30.0,0.23868312757201646,0,10.567,1,6,13,48,0.3076923076923077,4.0,0.0,2.64175
75612,126.90665462244027,37.59224438086966,신사동,신사1동,1.0,104,30.0,0.2369882026370576,0,10.567,1,6,12,26,0.4166666666666667,4.0,0.0,2.64175
75601,126.91413640839384,37.592391473885606,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,31,62,94,0.3870967741935484,4.0,0.0,5.2835
75598,126.91384114695678,37.59249788123788,신사동,신사1동,3.0,103,50.0,0.2369882026370576,1,31.701,1,34,60,93,0.38333333333333336,4.0,0.0,7.925249999999998
146816,126.91107823562649,37.61041613778938,구산동,구산동,1.0,104,30.0,0.23868312757201646,0,10.567,1,6,14,48,0.2857142857142857,3.0,0.0,2.64175
75582,126.92314533041971,37.59303051284203,응암동,응암3동,1.0,104,40.0,0.2745223473217332,0,10.567,1,7,8,22,0.375,4.0,0.0,2.64175
75580,126.9231339040828,37.59281028676769,응암동,응암3동,1.0,104,30.0,0.2745223473217332,2,22.637,1,7,8,23,0.375,4.0,0.0,5.65925
214899,126.91701356655817,37.636462009783266,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,5,5,38,1.0,3.0,0.0,7.925249999999998
214902,126.91482726104061,37.643088728386736,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,10,13,15,0.38461538461538464,4.0,0.0,7.925249999999998
146799,126.91092974661447,37.609217504263725,구산동,구산동,1.0,104,30.0,0.23868312757201646,1,10.567,1,11,16,57,0.3125,2.0,0.0,2.64175
76163,126.90621352209551,37.618502170791345,갈현동,갈현2동,3.0,104,50.0,0.22535211267605634,0,31.701,1,1,3,14,0.3333333333333333,2.0,0.0,7.925249999999998
76143,126.9059101914241,37.61841719406445,구산동,구산동,3.0,104,50.0,0.23868312757201646,0,31.701,1,2,2,14,0.0,2.0,0.0,7.925249999999998
76121,126.91715133169681,37.63646847670884,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,5,5,43,1.0,1.0,0.0,7.925249999999998
76120,126.91687829987451,37.63473769707071,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,1,3,33,1.0,4.0,0.0,7.925249999999998
144637,126.91707297026758,37.62364618429758,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,2,10.567,1,26,33,78,0.21212121212121213,4.0,0.0,2.64175
144636,126.91694409367473,37.62365748217661,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,3,10.567,1,26,34,79,0.23529411764705882,4.0,0.0,2.64175
144629,126.91691295611872,37.623331748547436,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,0,10.567,1,23,32,80,0.21875,4.0,0.0,2.64175
78238,126.92585163242248,37.59897466694152,응암동,응암3동,1.0,104,30.0,0.2745223473217332,1,10.567,1,4,7,32,0.14285714285714285,2.0,0.0,2.64175
77141,126.92194592694544,37.60049729404981,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,8,28,74,0.4642857142857143,4.0,0.0,5.2835
77140,126.92254470635076,37.60428530403631,녹번동,녹번동,2.0,104,50.0,0.23735353762956288,0,21.134,1,3,10,51,0.6,2.0,0.0,5.2835
77138,126.92241027677342,37.60287358272022,녹번동,녹번동,1.0,104,30.0,0.23735353762956288,0,10.567,1,4,8,42,0.75,4.0,0.0,2.64175
78184,126.92143569399671,37.602995122613684,녹번동,녹번동,1.0,104,30.0,0.23735353762956288,1,10.567,1,7,11,50,0.5454545454545454,4.0,0.0,2.64175
144742,126.91614510115278,37.62006381023394,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,1,10.567,1,15,34,130,0.2647058823529412,3.0,0.0,2.64175
78105,126.91766995651169,37.61119178844457,대조동,대조동,3.0,104,50.0,0.21710574326789753,0,37.646,1,24,63,113,0.4126984126984127,4.0,0.0,9.411499999999997
77101,126.92184134165473,37.61888830268422,불광동,불광2동,2.0,104,50.0,0.2685398782286427,1,21.134,1,56,128,361,0.375,4.0,0.0,5.2835
77075,126.92603013618317,37.63144995629729,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,3,5,14,0.8,,0.0,5.2835
77074,126.92429688511571,37.63145794067221,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,2,5,11,0.4,,0.0,5.2835
75887,126.9165086170593,37.63919994414948,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,3,3,24,0.6666666666666666,4.0,0.0,7.925249999999998
75880,126.91687979224224,37.63926152114099,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,3,3,36,0.6666666666666666,4.0,0.0,7.925249999999998
75875,126.91673383162843,37.63698822429455,진관동,진관동,3.0,103,60.0,0.1891886890221334,0,31.701,1,1,5,25,1.0,3.0,0.0,7.925249999999998
76966,126.92715000169953,37.61396204146426,불광동,불광2동,3.0,104,50.0,0.2685398782286427,0,31.701,1,9,16,48,0.25,2.0,0.0,7.925249999999998
76956,126.92978761673054,37.611199407953436,불광동,불광2동,2.0,104,30.0,0.2685398782286427,0,21.134,1,23,74,205,0.5945945945945946,4.0,0.0,5.2835
76914,126.92938920102036,37.61135528970664,불광동,불광2동,3.0,104,50.0,0.2685398782286427,0,31.701,1,27,81,198,0.6049382716049383,2.0,0.0,7.925249999999998
154817,126.92302150945977,37.59303970451628,응암동,응암3동,1.0,104,30.0,0.2745223473217332,0,10.567,1,7,8,22,0.375,4.0,0.0,2.64175
75727,126.93120729879455,37.622415006624074,불광동,불광2동,1.0,104,30.0,0.2685398782286427,0,21.234,1,11,17,31,0.4117647058823529,4.0,0.0,5.308499999999999
75720,126.93131405673306,37.622458690347635,불광동,불광2동,1.0,104,30.0,0.2685398782286427,1,28.489,1,12,18,31,0.3888888888888889,4.0,0.0,7.1222499999999975
77879,126.92020114896785,37.61885510335711,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,1,10.567,0,46,205,527,0.6195121951219512,3.0,0.0,2.64175
77876,126.9202451318865,37.618948509159424,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,1,10.567,0,35,215,521,0.6093023255813953,3.0,0.0,2.64175
154814,126.92299694780701,37.59284496886189,응암동,응암3동,2.0,104,40.0,0.2745223473217332,0,21.134,1,7,8,23,0.375,4.0,0.0,5.2835
154783,126.91776053286992,37.591884531390505,응암동,응암3동,2.0,104,50.0,0.2745223473217332,2,21.134,1,19,30,99,0.4666666666666667,2.0,0.0,5.2835
144740,126.91614187080722,37.6202953465608,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,0,10.567,1,14,36,125,0.2777777777777778,4.0,0.0,2.64175
143117,126.91561378644825,37.60569423705365,역촌동,역촌동,3.0,103,50.0,0.2306221372348468,0,31.701,1,14,28,75,0.5714285714285714,4.0,0.0,7.925249999999998
75705,126.9312781855112,37.622231378311255,불광동,불광2동,1.0,104,30.0,0.2685398782286427,3,10.567,1,11,18,30,0.3888888888888889,4.0,0.0,2.64175
75684,126.90836651757051,37.596668638109875,신사동,신사1동,2.0,104,50.0,0.2369882026370576,1,21.134,1,7,34,62,0.29411764705882354,3.0,0.0,5.2835
143116,126.91527923092877,37.605665842512664,역촌동,역촌동,3.0,103,50.0,0.2306221372348468,1,31.701,1,13,30,75,0.6,4.0,0.0,7.925249999999998
143115,126.91518581339024,37.605770716221066,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,0,21.134,1,13,30,74,0.5666666666666667,4.0,0.0,5.2835
143114,126.91565531509701,37.60595533898616,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,0,21.134,1,16,27,67,0.5555555555555556,4.0,0.0,5.2835
77406,126.92737377660903,37.64797200221367,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,1,1,7,0.0,4.0,0.0,5.2835
77405,126.92909883176114,37.64664374837648,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,4,4,9,0.25,4.0,0.0,2.64175
77400,126.92771066705821,37.63106202675435,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,4,4,8,0.5,3.0,0.0,5.2835
77397,126.92951492049667,37.62798206433045,불광동,불광2동,1.0,104,30.0,0.2685398782286427,0,7.889,1,4,5,23,0.4,2.0,0.0,1.9722499999999998
77383,126.92895510192122,37.64918684567411,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,2,3,6,0.6666666666666666,,0.0,5.2835
77382,126.9287786383818,37.64934807879516,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,2,3,6,0.6666666666666666,,0.0,5.2835
79526,126.91750304533495,37.61155241877795,대조동,대조동,3.0,103,50.0,0.21710574326789753,0,31.701,1,29,66,117,0.3787878787878788,4.0,0.0,7.925249999999998
143113,126.91568127225895,37.60576083311697,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,0,21.134,1,13,27,75,0.5925925925925926,4.0,0.0,5.2835
77696,126.91762608478987,37.61440726544938,갈현동,갈현2동,1.0,104,50.0,0.22535211267605634,0,20.076,1,14,25,67,0.44,4.0,0.0,5.018999999999998
77695,126.91798354698557,37.6143754128382,대조동,대조동,1.0,104,30.0,0.21710574326789753,0,10.567,1,12,20,63,0.45,4.0,0.0,2.64175
77690,126.91979420391726,37.639126147570025,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,10.567,1,4,14,39,0.14285714285714285,,0.0,2.64175
77688,126.91855761173943,37.63918661535133,진관동,진관동,1.0,104,30.0,0.1891886890221334,1,10.567,1,17,32,41,0.28125,4.0,0.0,2.64175
37655,126.913305254846,37.5902749057136,신사동,신사1동,3.0,103,50.0,0.2369882026370576,2,31.701,1,8,12,75,0.5,4.0,0.0,7.925249999999998
143638,126.9173407227907,37.63441914394457,진관동,진관동,1.0,104,30.0,0.1891886890221334,0,19.154,1,2,4,33,0.5,4.0,0.0,4.788499999999999
78433,126.93450213108741,37.65040978655521,진관동,진관동,2.0,104,60.0,0.1891886890221334,0,21.134,1,1,1,4,0.0,4.0,0.0,5.2835
154699,126.92436470113951,37.597158659837994,응암동,응암3동,1.0,104,40.0,0.2745223473217332,0,10.567,1,6,6,20,0.8333333333333334,2.0,0.0,2.64175
154690,126.91853544487067,37.58920303661117,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,16,36,141,0.3888888888888889,3.0,0.0,5.2835
77355,126.93015128012395,37.62968138482364,진관동,진관동,2.0,104,50.0,0.1891886890221334,1,21.134,1,11,11,17,0.45454545454545453,4.0,0.0,5.2835
77352,126.92983104683009,37.62947686262271,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,10,11,18,0.45454545454545453,4.0,0.0,5.2835
77351,126.92786349713863,37.63123660616122,진관동,진관동,2.0,104,30.0,0.1891886890221334,0,21.134,1,4,4,8,0.5,4.0,0.0,5.2835
77349,126.93030451722842,37.62942319035559,진관동,진관동,1.0,104,20.0,0.1891886890221334,0,10.567,1,10,11,19,0.45454545454545453,4.0,0.0,2.64175
77348,126.93036507485027,37.62949095419903,진관동,진관동,1.0,104,20.0,0.1891886890221334,0,10.567,1,10,11,19,0.45454545454545453,4.0,0.0,2.64175
154688,126.91838413533573,37.58904761990081,응암동,응암3동,2.0,104,50.0,0.2745223473217332,1,21.134,1,16,32,141,0.40625,4.0,0.0,5.2835
76205,126.90756201629353,37.616134926653785,구산동,구산동,3.0,104,50.0,0.23868312757201646,0,31.701,1,5,12,45,0.3333333333333333,2.0,0.0,7.925249999999998
154638,126.92279155531453,37.589080720317575,응암동,응암3동,2.0,104,40.0,0.2745223473217332,1,21.134,1,4,4,8,0.25,3.0,0.0,5.2835
154636,126.92266045341891,37.5890945430442,응암동,응암3동,1.0,104,30.0,0.2745223473217332,1,10.567,1,4,4,7,0.25,4.0,0.0,2.64175
214946,126.92701665343341,37.60911497564393,대조동,대조동,3.0,104,50.0,0.21710574326789753,0,31.701,1,30,62,139,0.41935483870967744,4.0,0.0,7.925249999999998
78383,126.93178713736876,37.633836712385396,진관동,진관동,2.0,104,50.0,0.1891886890221334,0,21.134,1,4,4,16,0.5,4.0,0.0,5.2835
154633,126.92295874918611,37.59079158149744,응암동,응암3동,2.0,104,40.0,0.2745223473217332,1,21.134,1,2,3,12,0.6666666666666666,,0.0,5.2835
154632,126.92282182286122,37.59080076441276,응암동,응암3동,2.0,104,40.0,0.2745223473217332,0,21.134,1,2,3,12,0.6666666666666666,,0.0,5.2835
152393,126.90209253540607,37.57816427444732,증산동,증산동,1.0,104,60.0,0.2178654894832511,0,10.567,1,29,41,75,0.4878048780487805,4.0,0.0,2.64175
152379,126.90150419357549,37.57815683072861,증산동,증산동,3.0,104,50.0,0.2178654894832511,2,31.701,1,37,48,78,0.4791666666666667,3.0,0.0,7.925249999999998
152378,126.90208366699152,37.57826394523398,증산동,증산동,1.0,104,60.0,0.2178654894832511,0,24.169,1,31,41,72,0.4878048780487805,4.0,0.0,6.042249999999999
147233,126.91040296920865,37.59786865358393,신사동,신사1동,2.0,104,30.0,0.2369882026370576,1,21.134,1,8,14,94,0.35714285714285715,4.0,0.0,5.2835
143632,126.91687607778009,37.59958414062017,역촌동,역촌동,3.0,104,50.0,0.2306221372348468,2,31.701,1,12,29,129,0.5172413793103449,2.0,0.0,7.925249999999998
154557,126.92094948622051,37.58728761536247,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,10,23,63,0.30434782608695654,3.0,0.0,5.2835
154550,126.9193401524089,37.58855220528128,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,5,21,100,0.5238095238095238,2.0,0.0,5.2835
154549,126.91997572758756,37.58805424796707,응암동,응암3동,2.0,104,50.0,0.2745223473217332,2,21.134,1,10,13,92,0.5384615384615384,2.0,0.0,5.2835
143631,126.91669016557931,37.59971897169028,역촌동,역촌동,3.0,104,50.0,0.2306221372348468,0,31.701,1,7,38,120,0.5263157894736842,2.0,0.0,7.925249999999998
154548,126.91918298888635,37.58842228459578,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,4,22,106,0.5454545454545454,2.0,0.0,5.2835
154543,126.91980981999929,37.587928958362355,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,10,22,96,0.45454545454545453,2.0,0.0,5.2835
154525,126.92079233237718,37.587148424425834,응암동,응암3동,2.0,104,50.0,0.2745223473217332,0,21.134,1,11,29,69,0.27586206896551724,4.0,0.0,5.2835
154512,126.92189435206488,37.58627523759737,응암동,응암3동,2.0,104,50.0,0.2745223473217332,1,21.134,1,5,14,61,0.2857142857142857,2.0,0.0,5.2835
154510,126.92207190162506,37.58640980436749,응암동,응암3동,2.0,104,50.0,0.2745223473217332,1,21.134,1,4,12,60,0.3333333333333333,2.0,0.0,5.2835
143630,126.91646034476337,37.59968404694651,역촌동,역촌동,1.0,103,50.0,0.2306221372348468,0,10.567,1,8,46,127,0.5,4.0,0.0,2.64175
143628,126.9164056041697,37.59962908539696,역촌동,역촌동,1.0,103,50.0,0.2306221372348468,0,10.567,1,7,46,125,0.5217391304347826,4.0,1.0,2.64175
147219,126.91244744625432,37.598491435649045,신사동,신사1동,2.0,104,50.0,0.2369882026370576,1,21.134,1,14,22,66,0.2727272727272727,2.0,0.0,5.2835
147205,126.9103502805262,37.598074923469014,신사동,신사1동,2.0,104,50.0,0.2369882026370576,0,21.134,1,9,24,86,0.4166666666666667,4.0,0.0,5.2835
153281,126.88690278138186,37.58707999826005,수색동,수색동,3.0,104,50.0,0.17224229343593112,0,31.701,1,3,3,9,1.0,4.0,0.0,7.925249999999998
153279,126.88719085801692,37.587284266068,수색동,수색동,3.0,104,50.0,0.17224229343593112,0,29.55,1,3,3,7,1.0,3.0,0.0,7.387499999999999
153278,126.8845861679747,37.5894816173222,수색동,수색동,3.0,104,50.0,0.17224229343593112,0,31.701,1,5,9,14,0.4444444444444444,3.0,0.0,7.925249999999998
153268,126.8868912697893,37.586987263526964,수색동,수색동,3.0,104,60.0,0.17224229343593112,0,31.701,1,3,3,11,1.0,4.0,0.0,7.925249999999998
147190,126.91006013749531,37.59813686157298,신사동,신사1동,1.0,104,30.0,0.2369882026370576,1,10.567,1,11,19,88,0.42105263157894735,3.0,0.0,2.64175
153248,126.88874293166813,37.5856955275081,수색동,수색동,3.0,104,50.0,0.17224229343593112,0,31.701,1,9,13,14,0.46153846153846156,,0.0,7.925249999999998
153247,126.88886542253438,37.58559596489127,수색동,수색동,3.0,104,50.0,0.17224229343593112,0,31.701,1,9,13,13,0.46153846153846156,,0.0,7.925249999999998
153246,126.8890458375942,37.58572131164467,수색동,수색동,3.0,104,50.0,0.17224229343593112,0,31.701,1,9,13,13,0.46153846153846156,,0.0,7.925249999999998
147148,126.90945493764818,37.59643535109567,신사동,신사1동,2.0,104,50.0,0.2369882026370576,0,21.134,1,27,40,73,0.35,4.0,0.0,5.2835
147146,126.90924508416433,37.59651168686641,신사동,신사1동,2.0,104,50.0,0.2369882026370576,0,21.134,1,24,43,74,0.3488372093023256,4.0,0.0,5.2835
78518,126.9311393677699,37.608856844951006,대조동,대조동,3.0,104,50.0,0.21710574326789753,1,31.701,1,48,62,123,0.5806451612903226,4.0,0.0,7.925249999999998
143626,126.91624474239833,37.60068632036664,역촌동,역촌동,1.0,103,50.0,0.2306221372348468,1,10.567,1,12,22,92,0.2727272727272727,4.0,0.0,2.64175
78507,126.93173739855632,37.60131116767107,응암동,응암3동,3.0,107,60.0,0.2745223473217332,1,31.701,1,12,20,65,0.5,3.0,0.0,7.925249999999998
77430,126.91969887552655,37.623480598118384,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,7,10.567,1,18,47,101,0.425531914893617,2.0,0.0,2.64175
146659,126.91068690125631,37.605446080160384,역촌동,역촌동,2.0,104,30.0,0.2306221372348468,0,21.134,1,27,53,86,0.49056603773584906,4.0,0.0,5.2835
146658,126.91057218115314,37.60533942727102,역촌동,역촌동,1.0,104,30.0,0.2306221372348468,0,11.037,1,26,50,87,0.48,4.0,0.0,2.7592499999999998
146657,126.91043654247868,37.60534646025244,역촌동,역촌동,1.0,104,30.0,0.2306221372348468,2,10.567,1,27,49,83,0.46938775510204084,4.0,0.0,2.64175
146532,126.9116748821115,37.613959425908234,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,0,10.567,1,25,63,116,0.30158730158730157,4.0,0.0,2.64175
37661,126.91550318281462,37.59888541981586,신사동,신사1동,3.0,103,50.0,0.2369882026370576,0,31.701,1,25,72,119,0.5694444444444444,4.0,0.0,7.925249999999998
146531,126.91149371679776,37.61395929017448,갈현동,갈현2동,1.0,104,30.0,0.22535211267605634,1,20.296,1,20,60,115,0.26666666666666666,4.0,0.0,5.073999999999998
145052,126.9174522311239,37.610950893814476,역촌동,역촌동,3.0,104,50.0,0.2306221372348468,0,31.701,1,29,64,110,0.40625,4.0,0.0,7.925249999999998
145005,126.91710081709587,37.61159564891138,갈현동,갈현2동,3.0,103,50.0,0.22535211267605634,2,31.701,1,27,66,124,0.36363636363636365,4.0,0.0,7.925249999999998
145004,126.91694346988862,37.61131910910113,구산동,구산동,3.0,104,50.0,0.23868312757201646,0,31.701,1,27,68,113,0.36764705882352944,4.0,0.0,7.925249999999998
66963,126.91021079962692,37.600386535686454,신사동,신사1동,1.0,104,30.0,0.2369882026370576,1,6.682,1,10,18,82,0.5,2.0,0.0,1.6704999999999988
144986,126.91517913547187,37.61235958256462,구산동,구산동,3.0,104,50.0,0.23868312757201646,0,31.701,1,14,30,97,0.26666666666666666,2.0,0.0,7.925249999999998
144984,126.91530436152115,37.61258491105021,갈현동,갈현2동,3.0,104,50.0,0.22535211267605634,1,31.701,1,17,30,95,0.26666666666666666,2.0,0.0,7.925249999999998
