crosswalk_id,nearest_junction_id,tls_id_used,crossing_id,crossingEdges,crossing_present,walkingarea_present,tlLogic_present,ped_link_indices,ped_phase_states,ped_has_green,ped_has_red,traci_status,traci_error,route_smoke_status,route_smoke_error,final_verdict,runtime_status,runtime_error,idlist_contains_tls,controlled_links_count,controlled_links_nonempty,ped_link_indices_in_range,ped_link_edges_match,current_state,current_state_in_xml,xml_phase_has_green,xml_phase_has_red,step_test_ok,promotion_source,final_candidate_class,nearest_junction_type,selected_for_generation,selected_for_patch,patch_action,patch_status,traci_ok,traci_controlled_links_count,traci_ped_link_indices,final_augmented_class,smart_signal_ready,red_only_phase_fix_needed,tls_creation_candidate,unsignalized_crosswalk,geometry_reject,manual_review,batch_source,batch_status,source_bucket,recovery_outcome,recovered,source_file
NODE_14942,4593717769,4593717769,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9852,3846577566,3846577566,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_122035,4203161541,4203161541,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_7364,1326151660,1326151660,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8238,4202586290,4202586290,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9851,3846577566,3846577566,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8240,4202586290,4202586290,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_170408,4202586290,4202586290,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_211900,4202586290,4202586290,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8184,3846533628,3846533628,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r"", ""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_7692,3846495845,3846495845,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_7372,1326151660,1326151660,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_122040,4203161541,4203161541,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_265692,3846533628,3846533628,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r"", ""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8237,4202586290,4202586290,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8239,4202586290,4202586290,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,17.0,[16],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_80550,4200721005,4200721005,,,True,True,True,[12],"[{""linkIndex"": 12, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,13.0,[12],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_146267,436840064,436840064,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_125895,3849082644,3849082644,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10212,436840064,436840064,,,True,True,True,[11],"[{""linkIndex"": 11, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_231550,7335400040,7335400040,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,10.0,[9],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_6494,2420018318,2420018318,,,True,True,True,[10],"[{""linkIndex"": 10, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,11.0,"[9, 10]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_256461,436835632,436835632,,,True,True,True,[10],"[{""linkIndex"": 10, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_144405,2420018318,2420018318,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,11.0,"[9, 10]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9666,5157009757,5157009757,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,10.0,[9],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_209761,3849142978,3849142978,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_177144,436835636,436835636,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,8.0,[7],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_229603,5157009757,5157009757,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,10.0,[9],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_5657,436835632,436835632,,,True,True,True,[10],"[{""linkIndex"": 10, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_211162,436839429,436839429,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,10.0,[9],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_5658,436835632,436835632,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_6496,2420018318,2420018318,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,11.0,"[9, 10]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8061,3849757279,3849757279,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,10.0,[9],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_125905,3849142978,3849142978,,,True,True,True,[10],"[{""linkIndex"": 10, ""phase_states"": [""r"", ""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8438,3849142978,3849142978,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,12.0,"[9, 10, 11]",,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_6952,436839429,436839429,,,True,True,True,[9],"[{""linkIndex"": 9, ""phase_states"": [""G"", ""r"", ""r"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,10.0,[9],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_9636,436835636,436835636,,,True,True,True,[7],"[{""linkIndex"": 7, ""phase_states"": [""r"", ""r"", ""G"", ""r"", ""r""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,FINAL_MANUAL_REVIEW,priority,True,False,AUDIT_ONLY_MANUAL_REVIEW,,True,8.0,[7],,,,,,,,,,MANUAL_REVIEW_TLS_RETRY_BATCH,PHASE6_READY_CONFIRMED,True,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8340,11873609141,11873609141,,,True,True,True,[16],"[{""linkIndex"": 16, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,18.0,"[14, 15, 16, 17]",PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_177162,13721232784,13721232784,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,5.0,[4],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_125027,8506392554,8506392554,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_257409,8343570261,8343570261,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_8729,8496717416,8496717416,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_151,8508526518,8508526518,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_165595,8401224577,8401224577,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_207236,8111813380,8111813380,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_279472,11199667171,11199667171,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,5.0,[4],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_6210,7403928061,7403928061,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_161197,3285441966,3285441966,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_5759,13721232784,13721232784,,,True,True,True,[4],"[{""linkIndex"": 4, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,5.0,[4],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
NODE_10413,8463699840,8463699840,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
LINK_103088,8463699840,8463699840,,,True,True,True,[2],"[{""linkIndex"": 2, ""phase_states"": [""r"", ""r"", ""G""], ""has_green"": true, ""has_red"": true}]",True,True,,,,,,,,,,,,,,,,,,,,,,,,,True,3.0,[2],PHASE_FIX_CONFIRMED,,,,,,,,,,,,result/phase_next_recovery_command_plan_20260514_200908/phase6_ready_candidates_total_after_red_only_FIX_SPLIT.csv
