crosswalk_id,sumo_crosswalk_alive_status,is_alive_in_sumo_network,phase6_ready_confirmed,sumo_alive_source,in_ready_candidates,in_red_only_phase_fix,in_unsignalized_crosswalks,in_tls_creation_candidates,in_geometry_reject,in_manual_review
NODE_165599,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8232,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8708,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_24600,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10174,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,False
NODE_8786,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8783,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8176,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8234,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8239,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8237,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8238,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8231,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_10175,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8241,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8233,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_10173,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8236,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8240,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_209761,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_100398,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_142385,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_257363,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_86001,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_38073,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10009,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8581,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8620,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8676,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8574,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8576,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8572,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_78053,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_45889,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_117788,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_103088,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_8578,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10250,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8678,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8675,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_70940,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_187115,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_211251,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_89083,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_144405,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_242267,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5959,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9678,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_211900,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_43316,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_241309,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_16345,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_255224,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_161242,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_170408,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_109871,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5962,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9698,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5957,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5958,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10342,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5906,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_89746,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5905,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5907,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10346,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15414,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_31145,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15413,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_15406,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15407,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15405,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6495,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_168284,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_20004,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_273449,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_119141,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_216150,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_277588,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_163017,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5665,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_119044,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_275637,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_264633,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10114,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6583,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10104,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10098,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6592,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10113,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6451,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_6494,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_6444,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_6445,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_15411,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_6481,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_134401,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_278254,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_224872,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_209579,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_14616,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15225,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_119039,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15242,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15201,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15205,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_119023,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15226,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_15227,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_220627,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_160197,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_109531,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_245779,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_119026,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_9628,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_98363,UNSIGNALIZED_CROSSWALK,True,False,unsignalized_crosswalks.csv|geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,True,False,False,False
NODE_15246,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_14914,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_5672,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_141676,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_142586,PHASE6_READY_CONFIRMED,True,True,phase6_ready_candidates.csv|phase6_ready_candidates_traci_confirmed.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,False,False,False,False,False
LINK_66156,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_72320,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_127438,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_206382,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_33134,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_213230,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_171326,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_115695,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_14921,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_122941,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_220455,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7854,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8339,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_92706,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_194896,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_257409,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
LINK_237598,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_157547,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_168966,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_88614,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_158240,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_254657,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_28280,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_164557,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_127611,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_244479,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_15409,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7490,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_20732,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_9795,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_72082,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9796,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6770,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7856,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_20512,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_20733,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_6795,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6794,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_215498,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_38216,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_127039,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9834,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9824,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_8068,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8069,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_9826,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_9902,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9829,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7509,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9920,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_192754,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_20735,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_7863,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_20728,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_20727,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_9774,UNSIGNALIZED_CROSSWALK,True,False,unsignalized_crosswalks.csv|geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,True,False,False,False
NODE_7609,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6769,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_7611,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_20545,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_20513,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
NODE_7862,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7636,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_206435,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_131124,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
LINK_219756,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_8340,RED_ONLY_PHASE_FIX_NEEDED,True,False,red_only_phase_fix_batch01_run/red_only_phase_fix_results.csv|red_only_phase_fix_batch02_run/red_only_phase_fix_results.csv|red_only_phase_fix_35_run/red_only_phase_fix_results.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,True,False,False,False,True
NODE_15554,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7097,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7096,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7100,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7099,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7101,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_67361,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_24599,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9914,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_9831,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7725,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7348,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8165,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7508,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8168,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_8139,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_8132,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_7102,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7103,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10570,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_164054,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_7855,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_6531,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
NODE_7504,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7828,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7507,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7829,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_135350,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_140981,TLS_CREATION_CANDIDATE,False,False,phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,True,False,False
LINK_37320,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7853,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7747,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_71666,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_10148,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_72038,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_9915,MANUAL_REVIEW,,False,geometry_reject_or_manual_hold.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,False,False,False,False,False,True
NODE_7067,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7511,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7660,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7510,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7664,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
NODE_7663,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_30202,GEOMETRY_REJECT,False,False,geometry_reject_or_manual_hold.csv,False,False,False,False,True,False
LINK_272952,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_4458,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
LINK_7929,NOT_PROCESSED_OR_UNKNOWN,,False,,False,False,False,False,False,False
