crosswalk_id,is_restored_in_sumo_network,sumo_restored_level,phase6_ready_confirmed,sumo_restored_source,in_final_237,in_integrity_237
LINK_33923,False,NOT_IN_RESTORED_237,False,,False,False
LINK_117132,False,NOT_IN_RESTORED_237,False,,False,False
LINK_196945,False,NOT_IN_RESTORED_237,False,,False,False
LINK_188245,False,NOT_IN_RESTORED_237,False,,False,False
LINK_190856,False,NOT_IN_RESTORED_237,False,,False,False
LINK_118120,False,NOT_IN_RESTORED_237,False,,False,False
LINK_279566,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5837,False,NOT_IN_RESTORED_237,False,,False,False
LINK_203084,False,NOT_IN_RESTORED_237,False,,False,False
LINK_148203,False,NOT_IN_RESTORED_237,False,,False,False
NODE_74388,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5846,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5830,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5831,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10376,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6342,False,NOT_IN_RESTORED_237,False,,False,False
NODE_21869,False,NOT_IN_RESTORED_237,False,,False,False
NODE_150723,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10060,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10067,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10333,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6122,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6123,False,NOT_IN_RESTORED_237,False,,False,False
NODE_14937,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10378,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10377,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6153,False,NOT_IN_RESTORED_237,False,,False,False
NODE_121262,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6199,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6082,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6425,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5681,False,NOT_IN_RESTORED_237,False,,False,False
LINK_194891,False,NOT_IN_RESTORED_237,False,,False,False
LINK_22103,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6127,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6137,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6210,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_73917,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_73919,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6155,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10262,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10381,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_10382,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_10383,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6084,False,NOT_IN_RESTORED_237,False,,False,False
NODE_122781,False,NOT_IN_RESTORED_237,False,,False,False
LINK_224750,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9650,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6419,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6213,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6068,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6424,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10061,False,NOT_IN_RESTORED_237,False,,False,False
LINK_86949,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_19394,False,NOT_IN_RESTORED_237,False,,False,False
LINK_230879,False,NOT_IN_RESTORED_237,False,,False,False
LINK_446,False,NOT_IN_RESTORED_237,False,,False,False
LINK_20482,False,NOT_IN_RESTORED_237,False,,False,False
LINK_83815,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_124840,False,NOT_IN_RESTORED_237,False,,False,False
LINK_224778,False,NOT_IN_RESTORED_237,False,,False,False
LINK_256826,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6201,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6212,False,NOT_IN_RESTORED_237,False,,False,False
LINK_130571,False,NOT_IN_RESTORED_237,False,,False,False
LINK_107613,False,NOT_IN_RESTORED_237,False,,False,False
LINK_266939,False,NOT_IN_RESTORED_237,False,,False,False
LINK_8035,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8426,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8369,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_153517,False,NOT_IN_RESTORED_237,False,,False,False
LINK_212169,False,NOT_IN_RESTORED_237,False,,False,False
LINK_239875,False,NOT_IN_RESTORED_237,False,,False,False
NODE_125895,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_239754,False,NOT_IN_RESTORED_237,False,,False,False
LINK_140740,False,NOT_IN_RESTORED_237,False,,False,False
LINK_249048,False,NOT_IN_RESTORED_237,False,,False,False
LINK_10218,False,NOT_IN_RESTORED_237,False,,False,False
LINK_188162,False,NOT_IN_RESTORED_237,False,,False,False
LINK_274692,False,NOT_IN_RESTORED_237,False,,False,False
LINK_106979,False,NOT_IN_RESTORED_237,False,,False,False
LINK_80550,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_84563,False,NOT_IN_RESTORED_237,False,,False,False
LINK_165020,False,NOT_IN_RESTORED_237,False,,False,False
LINK_281061,False,NOT_IN_RESTORED_237,False,,False,False
LINK_118297,False,NOT_IN_RESTORED_237,False,,False,False
LINK_274222,False,NOT_IN_RESTORED_237,False,,False,False
LINK_193845,False,NOT_IN_RESTORED_237,False,,False,False
LINK_110312,False,NOT_IN_RESTORED_237,False,,False,False
NODE_57526,False,NOT_IN_RESTORED_237,False,,False,False
LINK_211844,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8452,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8382,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8431,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10273,False,NOT_IN_RESTORED_237,False,,False,False
LINK_261783,False,NOT_IN_RESTORED_237,False,,False,False
LINK_168987,False,NOT_IN_RESTORED_237,False,,False,False
LINK_148587,False,NOT_IN_RESTORED_237,False,,False,False
LINK_190747,False,NOT_IN_RESTORED_237,False,,False,False
LINK_19944,False,NOT_IN_RESTORED_237,False,,False,False
LINK_122032,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8086,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9103,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_9115,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_126178,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9494,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10008,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8668,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8669,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10007,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8083,False,NOT_IN_RESTORED_237,False,,False,False
LINK_214213,False,NOT_IN_RESTORED_237,False,,False,False
LINK_178464,False,NOT_IN_RESTORED_237,False,,False,False
LINK_18211,False,NOT_IN_RESTORED_237,False,,False,False
LINK_251889,False,NOT_IN_RESTORED_237,False,,False,False
LINK_127869,False,NOT_IN_RESTORED_237,False,,False,False
LINK_216688,False,NOT_IN_RESTORED_237,False,,False,False
LINK_50898,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8024,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8022,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8909,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8912,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8423,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10279,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8021,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8026,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8378,False,NOT_IN_RESTORED_237,False,,False,False
NODE_126003,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8371,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_10266,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8734,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8725,False,NOT_IN_RESTORED_237,False,,False,False
NODE_126002,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8469,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8459,False,NOT_IN_RESTORED_237,False,,False,False
NODE_125994,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10419,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8834,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8721,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8733,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8429,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10303,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8430,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8717,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8902,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8722,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_254978,False,NOT_IN_RESTORED_237,False,,False,False
LINK_3009,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8113,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8082,False,NOT_IN_RESTORED_237,False,,False,False
LINK_182621,False,NOT_IN_RESTORED_237,False,,False,False
LINK_92843,False,NOT_IN_RESTORED_237,False,,False,False
LINK_262891,False,NOT_IN_RESTORED_237,False,,False,False
LINK_42623,False,NOT_IN_RESTORED_237,False,,False,False
LINK_106866,False,NOT_IN_RESTORED_237,False,,False,False
LINK_259721,False,NOT_IN_RESTORED_237,False,,False,False
LINK_63043,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5938,False,NOT_IN_RESTORED_237,False,,False,False
LINK_120139,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_9699,False,NOT_IN_RESTORED_237,False,,False,False
NODE_23050,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10331,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_23068,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6465,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6237,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6284,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6281,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6453,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6312,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6337,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6452,False,NOT_IN_RESTORED_237,False,,False,False
NODE_122543,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6283,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6473,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6477,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6480,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6467,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6471,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5949,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5960,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6310,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6511,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5976,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6512,False,NOT_IN_RESTORED_237,False,,False,False
LINK_4392,False,NOT_IN_RESTORED_237,False,,False,False
LINK_243373,False,NOT_IN_RESTORED_237,False,,False,False
NODE_120933,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6446,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6240,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6498,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6497,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6456,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6493,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6239,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6238,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5914,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5916,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10341,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10337,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5908,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10553,False,NOT_IN_RESTORED_237,False,,False,False
NODE_21867,False,NOT_IN_RESTORED_237,False,,False,False
NODE_31146,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6447,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6285,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6246,False,NOT_IN_RESTORED_237,False,,False,False
LINK_164901,False,NOT_IN_RESTORED_237,False,,False,False
LINK_92227,False,NOT_IN_RESTORED_237,False,,False,False
LINK_68494,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_6275,False,NOT_IN_RESTORED_237,False,,False,False
NODE_21865,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6338,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6336,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6286,False,NOT_IN_RESTORED_237,False,,False,False
NODE_6282,False,NOT_IN_RESTORED_237,False,,False,False
LINK_214150,False,NOT_IN_RESTORED_237,False,,False,False
LINK_67578,False,NOT_IN_RESTORED_237,False,,False,False
LINK_59016,False,NOT_IN_RESTORED_237,False,,False,False
LINK_74276,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_174074,False,NOT_IN_RESTORED_237,False,,False,False
LINK_59819,False,NOT_IN_RESTORED_237,False,,False,False
LINK_87853,False,NOT_IN_RESTORED_237,False,,False,False
LINK_50304,False,NOT_IN_RESTORED_237,False,,False,False
LINK_142978,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9355,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9396,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8597,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8865,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9354,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9989,False,NOT_IN_RESTORED_237,False,,False,False
LINK_27194,False,NOT_IN_RESTORED_237,False,,False,False
LINK_41734,False,NOT_IN_RESTORED_237,False,,False,False
LINK_87392,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9336,False,NOT_IN_RESTORED_237,False,,False,False
NODE_9366,False,NOT_IN_RESTORED_237,False,,False,False
LINK_184901,False,NOT_IN_RESTORED_237,False,,False,False
LINK_266757,False,NOT_IN_RESTORED_237,False,,False,False
LINK_52248,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_62982,False,NOT_IN_RESTORED_237,False,,False,False
LINK_274982,False,NOT_IN_RESTORED_237,False,,False,False
LINK_171099,False,NOT_IN_RESTORED_237,False,,False,False
LINK_189134,False,NOT_IN_RESTORED_237,False,,False,False
LINK_174542,False,NOT_IN_RESTORED_237,False,,False,False
LINK_83307,False,NOT_IN_RESTORED_237,False,,False,False
LINK_138894,False,NOT_IN_RESTORED_237,False,,False,False
NODE_23041,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_23039,True,RESTORED_PHASE6_READY,True,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_201684,False,NOT_IN_RESTORED_237,False,,False,False
LINK_210882,False,NOT_IN_RESTORED_237,False,,False,False
LINK_220151,False,NOT_IN_RESTORED_237,False,,False,False
NODE_21874,False,NOT_IN_RESTORED_237,False,,False,False
NODE_5863,False,NOT_IN_RESTORED_237,False,,False,False
LINK_165332,False,NOT_IN_RESTORED_237,False,,False,False
LINK_89744,False,NOT_IN_RESTORED_237,False,,False,False
LINK_6494,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_262750,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_108149,False,NOT_IN_RESTORED_237,False,,False,False
LINK_244326,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_239783,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_70067,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_127532,False,NOT_IN_RESTORED_237,False,,False,False
LINK_173252,False,NOT_IN_RESTORED_237,False,,False,False
LINK_159003,False,NOT_IN_RESTORED_237,False,,False,False
LINK_160658,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_9791,False,NOT_IN_RESTORED_237,False,,False,False
LINK_146267,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_24603,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8898,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8901,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8903,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8594,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8895,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8864,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8052,False,NOT_IN_RESTORED_237,False,,False,False
NODE_125905,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_165595,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_24601,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_24602,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8051,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10212,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_9477,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8593,False,NOT_IN_RESTORED_237,False,,False,False
LINK_74259,False,NOT_IN_RESTORED_237,False,,False,False
LINK_237014,False,NOT_IN_RESTORED_237,False,,False,False
LINK_148018,False,NOT_IN_RESTORED_237,False,,False,False
LINK_154018,False,NOT_IN_RESTORED_237,False,,False,False
LINK_277412,False,NOT_IN_RESTORED_237,False,,False,False
NODE_165598,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_10413,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8729,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_165599,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8232,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8708,False,NOT_IN_RESTORED_237,False,,False,False
NODE_24600,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10174,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8786,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8783,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8176,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8234,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8239,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8237,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8238,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8231,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_10175,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8241,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8233,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_10173,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8236,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
NODE_8240,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_209761,True,RESTORED_SIGNAL_STRUCTURE_OK,False,phase6_ready_candidates_total_FINAL_237.csv|phase6_ready_candidates_total_FINAL_237_integrity_check.csv,True,True
LINK_100398,False,NOT_IN_RESTORED_237,False,,False,False
LINK_142385,False,NOT_IN_RESTORED_237,False,,False,False
LINK_257363,False,NOT_IN_RESTORED_237,False,,False,False
LINK_86001,False,NOT_IN_RESTORED_237,False,,False,False
LINK_38073,False,NOT_IN_RESTORED_237,False,,False,False
NODE_10009,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8581,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8620,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8676,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8574,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8576,False,NOT_IN_RESTORED_237,False,,False,False
NODE_8572,False,NOT_IN_RESTORED_237,False,,False,False
LINK_78053,False,NOT_IN_RESTORED_237,False,,False,False
LINK_45889,False,NOT_IN_RESTORED_237,False,,False,False
