crosswalk_id,group,seed,pedestrian_crossing_count_baseline,pedestrian_clearance_failure_count_baseline,unfinished_crossing_count_baseline,ped_wait_time_mean_baseline,ped_wait_time_max_baseline,veh_delay_mean_baseline,veh_avg_delay_sec_baseline,network_avg_delay_sec_baseline,network_arrived_vehicles_baseline,local_500m_avg_delay_sec_baseline,local_500m_vehicle_count_baseline,local_500m_mean_speed_baseline,total_vehicle_arrivals_baseline,extension_count_baseline,total_extension_sec_baseline,pedestrian_green_extension_count_baseline,pet_event_count_baseline,low_pet_event_count_baseline,low_pet_per_100_crossings_baseline,pet_min_baseline,pet_p10_baseline,pet_mean_baseline,very_risky_crossing_count_baseline,risky_crossing_count_baseline,safety_risk_score_baseline,accident_risk_estimate_baseline,accident_expected_value_baseline,elderly_incomplete_crossings_baseline,pedestrian_crossing_count_smart,pedestrian_clearance_failure_count_smart,unfinished_crossing_count_smart,ped_wait_time_mean_smart,ped_wait_time_max_smart,veh_delay_mean_smart,veh_avg_delay_sec_smart,network_avg_delay_sec_smart,network_arrived_vehicles_smart,local_500m_avg_delay_sec_smart,local_500m_vehicle_count_smart,local_500m_mean_speed_smart,total_vehicle_arrivals_smart,extension_count_smart,total_extension_sec_smart,pedestrian_green_extension_count_smart,pet_event_count_smart,low_pet_event_count_smart,low_pet_per_100_crossings_smart,pet_min_smart,pet_p10_smart,pet_mean_smart,very_risky_crossing_count_smart,risky_crossing_count_smart,safety_risk_score_smart,accident_risk_estimate_smart,accident_expected_value_smart,elderly_incomplete_crossings_smart,delta_pedestrian_crossing_count,delta_pedestrian_clearance_failure_count,delta_unfinished_crossing_count,delta_ped_wait_time_mean,delta_ped_wait_time_max,delta_veh_delay_mean,delta_veh_avg_delay_sec,delta_network_avg_delay_sec,delta_network_arrived_vehicles,delta_local_500m_avg_delay_sec,delta_local_500m_vehicle_count,delta_local_500m_mean_speed,delta_total_vehicle_arrivals,delta_extension_count,delta_total_extension_sec,delta_pedestrian_green_extension_count,delta_pet_event_count,delta_low_pet_event_count,delta_low_pet_per_100_crossings,delta_pet_min,delta_pet_p10,delta_pet_mean,delta_very_risky_crossing_count,delta_risky_crossing_count,delta_safety_risk_score,delta_accident_risk_estimate,delta_accident_expected_value,delta_elderly_incomplete_crossings
NODE_6082,generated_signal_7,2.0,10.0,0.0,0.0,,,49.52,49.52,,785.0,50.16165581076448,445.0,3.89714908392927,3460.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.3749999999999993,17.0,3.0,1.85,1.85,1.85,0.0,10.0,0.0,0.0,,,41.33,41.33,,799.0,41.89688648648649,444.0,5.658082729763408,3459.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.3749999999999993,17.0,3.0,1.85,1.85,1.85,0.0,0.0,0.0,0.0,,,-8.190000000000005,-8.190000000000005,,14.0,-8.264769324277992,-1.0,1.7609336458341383,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,3.0,10.0,0.0,0.0,,,41.65,41.65,,931.0,41.841573290647155,411.0,5.963938277379462,3466.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.054999999999999,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,41.86,41.86,,925.0,42.04248567650948,444.0,6.0514281462979795,3468.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.054999999999999,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.21000000000000085,0.21000000000000085,,-6.0,0.20091238586232407,33.0,0.08748986891851729,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,4.0,10.0,0.0,0.0,,,39.13,39.13,,874.0,39.480392912172576,491.0,5.6606476127931815,3469.0,0.0,0.0,0.0,20.0,16.0,160.0,0.0,0.0,1.1650000000000005,15.0,1.0,1.55,1.55,1.55,0.0,10.0,0.0,0.0,,,41.9,41.9,,902.0,42.45504957767169,492.0,5.300232383485553,3472.0,1.0,5.0,1.0,20.0,16.0,160.0,0.0,0.0,1.1650000000000005,15.0,1.0,1.55,1.55,1.55,0.0,0.0,0.0,0.0,,,2.769999999999996,2.769999999999996,,28.0,2.9746566654991113,1.0,-0.3604152293076286,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,5.0,10.0,0.0,0.0,,,37.98,37.98,,887.0,38.6952580195258,463.0,6.629430930656031,3466.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.2249999999999986,18.0,2.0,1.9,1.9,1.9,0.0,10.0,0.0,0.0,,,38.5,38.5,,888.0,38.92557056357708,455.0,6.626692373197221,3465.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.2249999999999986,18.0,2.0,1.9,1.9,1.9,0.0,0.0,0.0,0.0,,,0.5200000000000031,0.5200000000000031,,1.0,0.2303125440512801,-8.0,-0.0027385574588096873,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,6.0,10.0,0.0,0.0,,,38.72,38.72,,883.0,39.194043820463726,492.0,5.957835830450879,3470.0,0.0,0.0,0.0,20.0,16.0,160.0,0.0,0.0,0.809999999999998,15.0,1.0,1.55,1.55,1.55,0.0,10.0,0.0,0.0,,,38.7,38.7,,881.0,38.948390535067155,490.0,6.146678522547044,3470.0,1.0,5.0,1.0,20.0,16.0,160.0,0.0,0.0,0.809999999999998,15.0,1.0,1.55,1.55,1.55,0.0,0.0,0.0,0.0,,,-0.01999999999999602,-0.01999999999999602,,-2.0,-0.24565328539657116,-2.0,0.18884269209616544,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,7.0,10.0,0.0,0.0,,,38.48,38.48,,862.0,38.68179271708683,473.0,6.234975129011579,3466.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,37.97,37.97,,863.0,38.29741418764302,476.0,6.642400423968983,3464.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,-0.509999999999998,-0.509999999999998,,1.0,-0.3843785294438078,3.0,0.4074252949574042,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,8.0,10.0,0.0,0.0,,,40.98,40.98,,856.0,41.165924276169264,499.0,5.754936703947305,3464.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0449999999999995,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,40.8,40.8,,842.0,40.96541200406918,497.0,5.681403673768631,3464.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0449999999999995,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,-0.17999999999999972,-0.17999999999999972,,-14.0,-0.2005122721000845,-2.0,-0.07353303017867407,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,9.0,10.0,0.0,0.0,,,40.87,40.87,,962.0,41.068138234119054,490.0,5.89340324079992,3471.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.2699999999999988,19.0,1.0,1.95,1.95,1.95,0.0,10.0,0.0,0.0,,,48.0,48.0,,930.0,48.21073603619279,485.0,4.757829250066791,3467.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.2699999999999988,19.0,1.0,1.95,1.95,1.95,0.0,0.0,0.0,0.0,,,7.130000000000003,7.130000000000003,,-32.0,7.1425978020737375,-5.0,-1.1355739907331284,-4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,10.0,10.0,0.0,0.0,,,40.75,40.75,,778.0,41.01143203043929,508.0,5.223558620444174,3464.0,0.0,0.0,0.0,20.0,17.0,170.0,0.0,0.0,1.1499999999999964,13.0,4.0,1.5,1.5,1.5,0.0,10.0,0.0,0.0,,,42.39,42.39,,837.0,42.51181720813995,493.0,5.544507228858929,3463.0,1.0,5.0,1.0,20.0,17.0,170.0,0.0,0.0,1.0999999999999956,13.0,4.0,1.5,1.5,1.5,0.0,0.0,0.0,0.0,,,1.6400000000000006,1.6400000000000006,,59.0,1.5003851777006645,-15.0,0.3209486084147555,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.05000000000000071,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,11.0,10.0,0.0,0.0,,,37.51,37.51,,854.0,37.92963048498845,471.0,6.5930287783218455,3470.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,47.03,47.03,,808.0,47.539874183401885,356.0,4.764655598832623,3467.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,9.520000000000003,9.520000000000003,,-46.0,9.610243698413434,-115.0,-1.8283731794892226,-3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,12.0,10.0,0.0,0.0,,,54.72,54.72,,785.0,55.35733568815441,532.0,3.1655441073906574,3470.0,0.0,0.0,0.0,20.0,12.0,120.0,0.0,0.0,2.9449999999999954,10.0,2.0,1.1,1.1,1.1,0.0,10.0,0.0,0.0,,,58.05,58.05,,785.0,58.58287720303769,463.0,3.226135692577786,3469.0,1.0,5.0,1.0,20.0,12.0,120.0,0.0,0.0,2.9349999999999943,10.0,2.0,1.1,1.1,1.1,0.0,0.0,0.0,0.0,,,3.3299999999999983,3.3299999999999983,,0.0,3.2255415148832824,-69.0,0.060591585187128594,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.010000000000001119,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,13.0,10.0,0.0,0.0,,,43.16,43.16,,877.0,43.29454136184581,465.0,5.293425010344151,3474.0,0.0,0.0,0.0,20.0,19.0,190.0,0.0,0.0,0.559999999999998,16.0,3.0,1.75,1.75,1.75,0.0,10.0,0.0,0.0,,,43.07,43.07,,853.0,43.13327677224736,460.0,5.142578424921625,3470.0,1.0,5.0,1.0,20.0,19.0,190.0,0.0,0.0,0.559999999999998,16.0,3.0,1.75,1.75,1.75,0.0,0.0,0.0,0.0,,,-0.0899999999999963,-0.0899999999999963,,-24.0,-0.1612645895984457,-5.0,-0.15084658542252605,-4.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,14.0,10.0,0.0,0.0,,,37.36,37.36,,837.0,37.79167816091954,464.0,6.658287913989178,3473.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0850000000000001,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,38.21,38.21,,856.0,38.336047535211264,471.0,6.764578261533486,3472.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0850000000000001,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,0.8500000000000014,0.8500000000000014,,19.0,0.5443693742917262,7.0,0.10629034754430755,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,15.0,10.0,0.0,0.0,,,34.35,34.35,,872.0,34.73015597920278,528.0,6.405086915682889,3469.0,0.0,0.0,0.0,20.0,14.0,140.0,0.0,0.0,1.704999999999999,12.0,2.0,1.3,1.3,1.3,0.0,10.0,0.0,0.0,,,34.83,34.83,,872.0,35.136283891547045,527.0,6.598110298168581,3469.0,1.0,5.0,1.0,20.0,14.0,140.0,0.0,0.0,1.704999999999999,12.0,2.0,1.3,1.3,1.3,0.0,0.0,0.0,0.0,,,0.4799999999999969,0.4799999999999969,,0.0,0.40612791234426737,-1.0,0.19302338248569129,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,16.0,10.0,0.0,0.0,,,47.76,47.76,,842.0,48.26306161745829,526.0,4.738551306271441,3467.0,0.0,0.0,0.0,20.0,18.0,180.0,0.0,0.0,0.5800000000000004,17.0,1.0,1.75,1.75,1.75,0.0,10.0,0.0,0.0,,,39.99,39.99,,841.0,40.06363636363636,536.0,5.5311058722977275,3465.0,1.0,5.0,1.0,20.0,18.0,180.0,0.0,0.0,0.5800000000000004,17.0,1.0,1.75,1.75,1.75,0.0,0.0,0.0,0.0,,,-7.769999999999996,-7.769999999999996,,-1.0,-8.199425253821929,10.0,0.7925545660262863,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,17.0,10.0,0.0,0.0,,,45.41,45.41,,823.0,46.10033676333021,466.0,4.520852905435726,3462.0,0.0,0.0,0.0,20.0,17.0,170.0,0.0,0.0,0.914999999999997,16.0,1.0,1.65,1.65,1.65,0.0,10.0,0.0,0.0,,,41.08,41.08,,846.0,41.51264681208053,472.0,5.737149865235148,3463.0,1.0,5.0,1.0,20.0,17.0,170.0,0.0,0.0,0.914999999999997,16.0,1.0,1.65,1.65,1.65,0.0,0.0,0.0,0.0,,,-4.329999999999998,-4.329999999999998,,23.0,-4.587689951249679,6.0,1.216296959799422,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,18.0,10.0,0.0,0.0,,,39.92,39.92,,856.0,40.24772106700273,463.0,5.977468302039001,3466.0,0.0,0.0,0.0,20.0,9.0,90.0,0.0,0.0,5.989999999999994,7.0,2.0,0.8,0.8,0.8,0.0,10.0,0.0,0.0,,,41.35,41.35,,858.0,41.92129570237332,454.0,5.710531661031652,3467.0,1.0,5.0,1.0,20.0,9.0,90.0,0.0,0.0,5.989999999999994,7.0,2.0,0.8,0.8,0.8,0.0,0.0,0.0,0.0,,,1.4299999999999997,1.4299999999999997,,2.0,1.673574635370592,-9.0,-0.2669366410073488,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,19.0,10.0,0.0,0.0,,,35.15,35.15,,851.0,35.55239641015849,502.0,5.780705174286695,3467.0,0.0,0.0,0.0,20.0,18.0,180.0,0.0,0.0,0.7899999999999991,15.0,3.0,1.65,1.65,1.65,0.0,10.0,0.0,0.0,,,36.98,36.98,,831.0,37.15546970313135,475.0,5.593124014698764,3466.0,1.0,5.0,1.0,20.0,18.0,180.0,0.0,0.0,0.7899999999999991,15.0,3.0,1.65,1.65,1.65,0.0,0.0,0.0,0.0,,,1.8299999999999983,1.8299999999999983,,-20.0,1.6030732929728657,-27.0,-0.1875811595879302,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,20.0,10.0,0.0,0.0,,,39.89,39.89,,854.0,40.044904973716136,480.0,5.431105205245615,3465.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,39.36,39.36,,854.0,39.63708094848732,475.0,5.593186464433669,3464.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,-0.5300000000000011,-0.5300000000000011,,0.0,-0.40782402522881256,-5.0,0.16208125918805383,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,21.0,10.0,0.0,0.0,,,47.98,47.98,,831.0,48.52365468284864,350.0,4.264142424658845,3464.0,0.0,0.0,0.0,20.0,10.0,100.0,0.0,0.0,4.6249999999999964,10.0,0.0,1.0,1.0,1.0,0.0,10.0,0.0,0.0,,,48.8,48.8,,829.0,49.071154723870386,350.0,4.282953785224257,3464.0,1.0,5.0,1.0,20.0,10.0,100.0,0.0,0.0,4.6249999999999964,10.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,0.8200000000000003,0.8200000000000003,,-2.0,0.547500041021749,0.0,0.01881136056541255,0.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,22.0,10.0,0.0,0.0,,,44.47,44.47,,830.0,44.7257790368272,405.0,4.3222098525342485,3468.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0199999999999995,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,44.38,44.38,,839.0,44.527960927960926,402.0,4.425872498117093,3470.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0199999999999995,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,-0.0899999999999963,-0.0899999999999963,,9.0,-0.19781810886627227,-3.0,0.10366264558284488,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,23.0,10.0,0.0,0.0,,,45.64,45.64,,902.0,46.44704803202135,496.0,4.6950865491582485,3471.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.2700000000000003,18.0,2.0,1.9,1.9,1.9,0.0,10.0,0.0,0.0,,,44.66,44.66,,893.0,45.03662474507138,519.0,5.27966387168476,3469.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.2700000000000003,18.0,2.0,1.9,1.9,1.9,0.0,0.0,0.0,0.0,,,-0.980000000000004,-0.980000000000004,,-9.0,-1.410423286949971,23.0,0.5845773225265116,-2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,24.0,10.0,0.0,0.0,,,43.26,43.26,,821.0,43.684831770546054,503.0,5.485899261995438,3464.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,43.19,43.19,,806.0,43.489754929058414,496.0,5.511165978617701,3466.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,-0.07000000000000028,-0.07000000000000028,,-15.0,-0.1950768414876407,-7.0,0.025266716622263097,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,25.0,10.0,0.0,0.0,,,41.17,41.17,,836.0,41.712229350441056,450.0,4.811447419727709,3466.0,0.0,0.0,0.0,20.0,4.0,40.0,0.0,1.760000000000011,8.470000000000002,2.0,2.0,0.3,0.3,0.3,0.0,10.0,0.0,0.0,,,41.76,41.76,,853.0,42.22726209048362,446.0,4.690383585179091,3467.0,1.0,5.0,1.0,20.0,4.0,40.0,0.0,1.560000000000008,8.379999999999999,2.0,2.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,,,0.5899999999999963,0.5899999999999963,,17.0,0.5150327400425638,-4.0,-0.12106383454861813,1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,-0.20000000000000284,-0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,26.0,10.0,0.0,0.0,,,39.47,39.47,,856.0,39.70724611161939,487.0,5.302482655377351,3468.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.154999999999999,19.0,1.0,1.95,1.95,1.95,0.0,10.0,0.0,0.0,,,39.4,39.4,,875.0,39.564542360060514,472.0,5.451935326917781,3467.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.154999999999999,19.0,1.0,1.95,1.95,1.95,0.0,0.0,0.0,0.0,,,-0.07000000000000028,-0.07000000000000028,,19.0,-0.1427037515588765,-15.0,0.14945267154042963,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,27.0,10.0,0.0,0.0,,,38.67,38.67,,845.0,38.92200158856235,475.0,5.775657572091518,3467.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0199999999999995,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,41.31,41.31,,842.0,41.45790498442367,478.0,5.7371319201070445,3466.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0199999999999995,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,2.6400000000000006,2.6400000000000006,,-3.0,2.535903395861318,3.0,-0.03852565198447344,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,28.0,10.0,0.0,0.0,,,43.29,43.29,,755.0,43.85296812368772,454.0,5.030428938791018,3461.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.1950000000000002,19.0,1.0,1.95,1.95,1.95,0.0,10.0,0.0,0.0,,,42.96,42.96,,772.0,43.570883788180005,467.0,4.843742681263516,3463.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.1950000000000002,19.0,1.0,1.95,1.95,1.95,0.0,0.0,0.0,0.0,,,-0.3299999999999983,-0.3299999999999983,,17.0,-0.2820843355077116,13.0,-0.18668625752750234,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6082,generated_signal_7,29.0,10.0,0.0,0.0,,,35.25,35.25,,823.0,35.4224155790346,523.0,7.003210152744412,3474.0,0.0,0.0,0.0,20.0,15.0,150.0,0.0,0.0,1.6999999999999993,12.0,3.0,1.35,1.35,1.35,0.0,10.0,0.0,0.0,,,36.44,36.44,,822.0,36.53794508794509,514.0,7.2072551458647744,3473.0,1.0,5.0,1.0,20.0,14.0,140.0,0.0,0.0,1.7299999999999975,12.0,2.0,1.3,1.3,1.3,0.0,0.0,0.0,0.0,,,1.1899999999999977,1.1899999999999977,,-1.0,1.115529508910491,-9.0,0.2040449931203625,-1.0,1.0,5.0,1.0,0.0,-1.0,-10.0,0.0,0.0,0.02999999999999825,0.0,-1.0,-0.050000000000000044,-0.050000000000000044,-0.050000000000000044,0.0
NODE_6082,generated_signal_7,30.0,10.0,0.0,0.0,,,47.16,47.16,,820.0,47.78647671391379,575.0,4.442751700083645,3464.0,0.0,0.0,0.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,10.0,0.0,0.0,,,52.66,52.66,,834.0,53.07793464052288,560.0,3.689169748504282,3471.0,1.0,5.0,1.0,20.0,20.0,200.0,0.0,0.0,0.0,20.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,,,5.5,5.5,,14.0,5.291457926609084,-15.0,-0.7535819515793629,7.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6123,generated_signal_7,1.0,5.0,0.0,0.0,0.0,0.0,42.45,42.45,,872.0,42.76227683259819,492.0,6.148307503830389,3465.0,0.0,0.0,0.0,10.0,10.0,200.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,43.48,43.48,,832.0,43.71046485515383,482.0,6.407003271616389,3468.0,1.0,5.0,1.0,10.0,10.0,200.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029999999999994,1.029999999999994,,-40.0,0.9481880225556409,-10.0,0.25869576778600045,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6123,generated_signal_7,2.0,5.0,0.0,0.0,0.0,0.0,47.32,47.32,,785.0,47.83774327122153,474.0,4.969905078525796,3460.0,0.0,0.0,0.0,10.0,10.0,200.0,0.0,0.0,0.0299999999999997,10.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,44.21,44.21,,799.0,44.90039751552794,452.0,6.131235324663337,3459.0,1.0,5.0,1.0,10.0,10.0,200.0,0.0,0.0,0.0299999999999997,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.1099999999999994,-3.1099999999999994,,14.0,-2.9373457556935847,-22.0,1.161330246137541,-1.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6123,generated_signal_7,3.0,5.0,0.0,0.0,0.0,0.0,44.9,44.9,,931.0,45.300481209899175,451.0,5.466778480771267,3466.0,0.0,0.0,0.0,10.0,10.0,200.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,42.92,42.92,,925.0,43.39743293246993,461.0,5.850672773456853,3468.0,1.0,5.0,1.0,10.0,10.0,200.0,0.0,0.0,0.0,10.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9799999999999969,-1.9799999999999969,,-6.0,-1.9030482774292423,10.0,0.3838942926855857,2.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NODE_6123,generated_signal_7,4.0,5.0,0.0,0.0,0.0,0.0,39.23,39.23,,874.0,39.84480560866794,510.0,6.024236312492579,3469.0,0.0,0.0,0.0,10.0,0.0,0.0,4.900000000000006,8.050000000000006,14.200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,40.83,40.83,,902.0,41.52600321027287,517.0,5.622761231288514,3472.0,1.0,5.0,1.0,10.0,0.0,0.0,4.900000000000006,8.050000000000006,14.200000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6000000000000014,1.6000000000000014,,28.0,1.6811976016049286,7.0,-0.4014750812040644,3.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
