횡단보도ID,lon,lat,읍면동명,LANES,ROAD_RANK,MAX_SPD,사고건수,추정AADT,행정동,노인비율
7067,126.99575616634505,37.561504909903526,충무로4가,2.0,104,50.0,2,26875.559786532827,필동,0.18382769695824674
7096,126.99624199558774,37.56186422582754,충무로4가,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
7097,126.99619887353774,37.56185049325793,충무로4가,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
7099,126.99580214959732,37.5617566500253,충무로4가,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
7100,126.99583664710906,37.56176809390465,충무로4가,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
7101,126.99616725054702,37.561843626640986,충무로4가,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
7102,126.99576190221117,37.56174863872695,충무로4가,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
7103,126.99567565803973,37.56172803881543,충무로4가,3.0,104,50.0,2,26875.559786532827,필동,0.18382769695824674
7508,127.00282544715239,37.56306687502246,쌍림동,3.0,104,50.0,0,26875.559786532827,청구동,0.2478468022723108
7509,127.00281683659531,37.56344219431006,쌍림동,4.0,104,50.0,0,26875.559786532827,청구동,0.2478468022723108
7510,127.00234534797664,37.56333693219467,오장동,2.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
7511,127.00216135700616,37.563442208129295,오장동,2.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
7530,126.99856916253044,37.563119536374856,예관동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
7609,127.00066053012435,37.55143080974111,장충동2가,2.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7611,127.00085024204587,37.551279765177085,장충동2가,2.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7636,127.00250166423163,37.55291146742284,장충동2가,2.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7640,127.0045809528665,37.569586791767065,방산동,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
7853,127.00559512676676,37.55928612173194,장충동1가,3.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7854,127.00608092840221,37.55890162423392,장충동2가,4.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7855,127.00538815311546,37.55940284651651,장충동2가,1.0,104,50.0,1,26875.559786532827,장충동,0.17818315828266076
7856,127.00554338786503,37.55937537694034,장충동2가,3.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7862,127.00619308098914,37.5593593249218,장충동2가,2.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7649,127.006597856918,37.56945853867834,을지로6가,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
7650,127.00650585238391,37.56945854378432,을지로6가,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
7651,127.00654324103766,37.56959356490225,을지로6가,1.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
7652,127.00671573793275,37.569460820560046,을지로6가,2.0,104,30.0,1,26875.559786532827,을지로동,0.15585960737656157
7660,127.00693522221324,37.5642658952912,광희동2가,2.0,104,50.0,0,26875.559786532827,광희동,0.18015591778880227
15226,126.96923610341517,37.55723853698685,중림동,3.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
15227,126.96895435710405,37.55730711923699,중림동,3.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
15242,126.96939913612646,37.559252488260846,중림동,3.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
15244,126.96556510941089,37.554197206256426,만리동2가,1.0,104,30.0,0,26875.559786532827,중림동,0.1901991313611407
15246,126.96889597798095,37.55943772790661,중림동,2.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
15257,126.97105480659113,37.55973120903351,순화동,4.0,104,40.0,2,26875.559786532827,을지로동,0.15585960737656157
7661,127.00690644849588,37.564002715954146,광희동2가,1.0,104,50.0,1,26875.559786532827,광희동,0.18015591778880227
7663,127.0067742273199,37.56428650141382,광희동1가,2.0,104,50.0,0,26875.559786532827,광희동,0.18015591778880227
7664,127.00663737049864,37.56427170188587,광희동1가,2.0,104,50.0,0,26875.559786532827,광희동,0.18015591778880227
7668,127.006110132517,37.564494793929974,광희동1가,1.0,104,30.0,0,26875.559786532827,광희동,0.18015591778880227
7692,127.00617626885791,37.56464583349988,광희동1가,1.0,104,30.0,1,26875.559786532827,광희동,0.18015591778880227
7695,127.00517579468519,37.56480150166731,광희동1가,1.0,104,30.0,0,26875.559786532827,광희동,0.18015591778880227
77086,127.0072871687733,37.54728490306537,신당동,,,,0,,신당동,0.1998197792295562
7696,127.00513840916673,37.564641306171296,광희동1가,1.0,104,30.0,0,26875.559786532827,광희동,0.18015591778880227
7725,127.004296155718,37.5665362427295,을지로6가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7747,127.0063628819785,37.56159978878215,장충동1가,3.0,104,50.0,1,26875.559786532827,장충동,0.17818315828266076
7828,127.00564397284518,37.55895885924662,장충동2가,1.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7829,127.0055462256396,37.55887647670259,장충동2가,1.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7396,127.00218298207385,37.5656094461085,을지로5가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7400,127.00256248195639,37.565630035252134,을지로5가,4.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7405,127.00244176968431,37.566778879790505,을지로5가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7406,127.00214277136169,37.566977987669254,을지로5가,3.0,104,50.0,2,26875.559786532827,을지로동,0.15585960737656157
7407,127.0024159010618,37.5669871365142,을지로5가,3.0,104,50.0,1,26875.559786532827,을지로동,0.15585960737656157
7408,127.00251939233812,37.56667818285553,을지로5가,4.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7409,127.00214276487178,37.56675142324052,을지로5가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7410,127.00202201118702,37.56667361536254,을지로5가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7411,127.0020047714056,37.567062665685654,을지로5가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7419,127.000271115888,37.56689790826896,을지로4가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7425,126.99904347617938,37.56660268438323,을지로4가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7434,126.99901472284571,37.566831537110964,을지로4가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7490,126.99890410119721,37.56222930131705,충무로5가,3.0,104,50.0,1,26875.559786532827,동화동,0.24080640259345557
7504,127.00231370871849,37.56284261011188,장충동2가,1.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
7507,127.00238271017147,37.56297305501345,장충동2가,1.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
8184,127.01103301173634,37.56127905029686,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8191,127.01090937981348,37.561180654919404,신당동,1.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
8371,127.00947959139418,37.55327847281824,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8378,127.01064392951258,37.554386024364305,신당동,2.0,104,50.0,3,26875.559786532827,신당동,0.1998197792295562
9477,127.02384729158919,37.56501885601477,신당동,,,,0,,신당동,0.1998197792295562
9494,127.02194057271991,37.56537909712678,신당동,,,,7,,신당동,0.1998197792295562
8231,127.01033164425358,37.56193363379768,신당동,1.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
8232,127.01048689173986,37.56197252514547,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8233,127.01051564767748,37.5620251588115,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8234,127.01050128126732,37.562081229110575,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8236,127.01051133876948,37.56204918877543,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8237,127.01023102911145,37.56196797053167,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8238,127.01022528440821,37.56200458753288,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8239,127.01021666578029,37.562048070376655,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8240,127.0102741723456,37.562116721329396,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
89746,126.98256147604437,37.56899743960665,다동,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
8241,127.01044666583293,37.56213043738132,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
9336,127.0192297000131,37.5579160961811,신당동,1.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
9354,127.01899713416914,37.559037514907104,신당동,2.0,104,40.0,1,26875.559786532827,신당동,0.1998197792295562
9355,127.01870391572712,37.55905815851489,신당동,2.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
10553,126.9856397418326,37.568258660582245,삼각동,2.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
10570,127.00293181418105,37.562961599999326,쌍림동,3.0,104,50.0,0,26875.559786532827,청구동,0.2478468022723108
8668,127.01415288719333,37.56500782924691,신당동,3.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8669,127.01410980579892,37.565236687427884,신당동,3.0,104,50.0,2,26875.559786532827,신당동,0.1998197792295562
8675,127.01598436078602,37.56555684273294,흥인동,2.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
8676,127.01592540908541,37.56548933906223,흥인동,3.0,104,50.0,1,26875.559786532827,황학동,0.1717813302883243
74238,127.00666236087537,37.56959362689835,을지로6가,1.0,104,30.0,1,26875.559786532827,을지로동,0.15585960737656157
74237,127.00676750332251,37.569602706373736,을지로6가,1.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
8678,127.01596169192625,37.56710846898291,흥인동,2.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
8682,127.01625494765261,37.56711071749999,흥인동,1.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
72082,127.00601768071324,37.55885814535343,장충동2가,3.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
72038,127.00547732732011,37.560178654873496,장충동1가,3.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
73941,127.00371772905768,37.55555359803658,장충동2가,1.0,104,40.0,3,26875.559786532827,장충동,0.17818315828266076
73940,127.00340437821606,37.55514395989069,장충동2가,1.0,104,40.0,0,26875.559786532827,장충동,0.17818315828266076
73919,126.97633350631496,37.553232978952636,남대문로5가,2.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
73917,126.97632479240742,37.55349269675808,남대문로5가,2.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
8708,127.01247391124745,37.5650492121234,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
9795,127.00279080460253,37.55921184401425,장충동2가,3.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
9796,127.00314871567976,37.55932969443731,장충동2가,3.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
9814,126.99712751198453,37.56023252748762,필동3가,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
9815,126.99698807379802,37.56031646685343,필동3가,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
9820,126.99589128351289,37.5615072032146,충무로4가,1.0,104,30.0,1,26875.559786532827,필동,0.18382769695824674
9824,126.99835498312659,37.56309664827446,충무로4가,4.0,104,50.0,1,26875.559786532827,필동,0.18382769695824674
9826,126.99825433780171,37.564121908649845,예관동,4.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
9829,126.99817096312962,37.56418369771488,예관동,4.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
9830,126.99852887895734,37.56451137400465,예관동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
9831,126.99844550445839,37.56455485501564,예관동,3.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
9832,126.99818533116309,37.56445832160534,예관동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
9833,126.99855763394427,37.56422759657073,예관동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
9834,126.99846851223607,37.564156650998996,예관동,4.0,104,50.0,0,26875.559786532827,필동,0.18382769695824674
9851,126.99414316790389,37.56425679959028,인현동1가,1.0,104,30.0,0,26875.559786532827,동화동,0.24080640259345557
9852,126.99416040504993,37.5644169975836,인현동1가,1.0,104,30.0,0,26875.559786532827,동화동,0.24080640259345557
8717,127.01399245486606,37.56034839885905,신당동,2.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
67361,127.00434216987065,37.566771959601574,을지로6가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
8721,127.01459636020178,37.56136901097135,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
67360,127.00669678823866,37.566346182995865,을지로6가,1.0,104,10.0,0,26875.559786532827,을지로동,0.15585960737656157
67359,127.0066363920667,37.56611275636386,을지로6가,1.0,104,30.0,2,26875.559786532827,을지로동,0.15585960737656157
8722,127.01432614583244,37.56147202799407,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8725,127.01375386694187,37.56045598790137,신당동,2.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8729,127.01557956485729,37.563067419634095,신당동,1.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
8733,127.01551951125974,37.562961711081236,신당동,2.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8734,127.01526654038491,37.56305786236773,신당동,2.0,104,50.0,2,26875.559786532827,신당동,0.1998197792295562
9874,126.99451083742278,37.568419603369605,입정동,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
9878,126.99797394424614,37.56734301018029,주교동,3.0,104,50.0,1,26875.559786532827,을지로동,0.15585960737656157
9886,127.00238572041785,37.56776862034364,방산동,4.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
9887,127.00251652969853,37.56704663617977,을지로5가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
9896,127.00940115284436,37.569719240979566,을지로6가,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
72235,127.01799604697557,37.56817348677836,황학동,1.0,104,30.0,3,26875.559786532827,황학동,0.1717813302883243
74154,127.00743154152572,37.565904128986716,을지로6가,1.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
9899,127.0072945685554,37.564046174694994,광희동2가,1.0,104,50.0,1,26875.559786532827,광희동,0.18015591778880227
177916,126.97359370298474,37.55430798013113,남대문로5가,,,,0,,중림동,0.1901991313611407
9900,127.0074566662586,37.56435667188374,광희동2가,1.0,104,50.0,1,26875.559786532827,광희동,0.18015591778880227
9901,127.00754616195489,37.56441003524821,광희동2가,1.0,104,50.0,0,26875.559786532827,광희동,0.18015591778880227
9902,127.00703872938806,37.56436429598019,광희동2가,4.0,104,50.0,0,26875.559786532827,광희동,0.18015591778880227
9914,127.00494284634716,37.56364580369236,쌍림동,3.0,104,50.0,0,26875.559786532827,청구동,0.2478468022723108
9915,127.00486343333262,37.56386477309792,쌍림동,2.0,104,50.0,1,26875.559786532827,청구동,0.2478468022723108
8783,127.01252060870698,37.560630053559144,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8786,127.01258962283214,37.56074218428685,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8834,127.01224121411265,37.557336884397294,신당동,2.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
9920,127.00292033766047,37.56355204127816,쌍림동,4.0,104,50.0,0,26875.559786532827,청구동,0.2478468022723108
8864,127.01602475453814,37.559517403306174,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8865,127.01591835776159,37.55937324015487,신당동,2.0,104,40.0,1,26875.559786532827,신당동,0.1998197792295562
8895,127.01482318936364,37.559943227288834,신당동,2.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
8898,127.01408156091271,37.56028202083399,신당동,2.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
8901,127.01474841947696,37.559812790312414,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8902,127.01381991622841,37.56007150679039,신당동,2.0,104,50.0,4,26875.559786532827,신당동,0.1998197792295562
8903,127.01394928691451,37.56010124249518,신당동,2.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
8909,127.01295147452184,37.55858177059165,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8912,127.01269276608521,37.55868020559608,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
9989,127.0171919392542,37.55965798386296,신당동,2.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
10007,127.01642380629605,37.565197944172965,신당동,3.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
10008,127.01648470750658,37.56525140788493,신당동,3.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
10009,127.01646701811315,37.56559385386645,흥인동,3.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
10060,126.98218112203404,37.560603937668084,회현동2가,3.0,104,50.0,0,26875.559786532827,회현동,0.29465968586387437
10061,126.98239013544858,37.56027211896297,회현동2가,1.0,104,50.0,0,26875.559786532827,회현동,0.29465968586387437
10067,126.98016215125041,37.559428715703774,회현동1가,3.0,104,50.0,0,26875.559786532827,회현동,0.29465968586387437
10090,126.98075970380165,37.555381543580154,회현동1가,4.0,104,40.0,0,26875.559786532827,회현동,0.29465968586387437
10098,126.98565920752799,37.55679488734415,예장동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
10104,126.98573108611996,37.55663865407123,예장동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
10113,126.98810795061107,37.55970846177889,남산동3가,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
10114,126.9883120694319,37.559642114723104,예장동,1.0,104,30.0,0,26875.559786532827,필동,0.18382769695824674
8077,127.00942700757706,37.56954759928032,을지로6가,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
8082,127.01073742888173,37.56493271734578,신당동,1.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8083,127.01087833923845,37.56518673130687,신당동,3.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8086,127.01084376321182,37.56466037251213,신당동,3.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8105,127.01011654453741,37.56454073154713,광희동2가,1.0,104,30.0,0,26875.559786532827,광희동,0.18015591778880227
9362,127.01793372185602,37.560046924009136,신당동,2.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
9363,127.01791643317353,37.55987986378057,신당동,2.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
9366,127.01899971255183,37.55787036275373,신당동,1.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
10413,127.02441267346353,37.56199294657865,신당동,,,,0,,신당동,0.1998197792295562
10419,127.0234851422553,37.56532788018554,신당동,,,,0,,신당동,0.1998197792295562
8567,127.0161404902729,37.56963498066293,흥인동,2.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
8568,127.01566320509833,37.5695846973245,흥인동,2.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
8572,127.01575232066129,37.56951831814046,흥인동,3.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
8574,127.01606572019378,37.56955946942116,흥인동,3.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
8576,127.01584979671385,37.56820240104184,흥인동,3.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
8577,127.01579801893388,37.56807882741225,흥인동,2.0,104,30.0,1,26875.559786532827,황학동,0.1717813302883243
8578,127.01617460506017,37.56784534644713,흥인동,2.0,104,50.0,0,26875.559786532827,황학동,0.1717813302883243
8579,127.01623786326935,37.56787508864279,흥인동,1.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
9658,126.97597619931395,37.56038454465042,남대문로4가,4.0,104,50.0,1,26875.559786532827,중림동,0.1901991313611407
9660,126.97600916048209,37.560718706167805,남대문로4가,2.0,104,50.0,1,26875.559786532827,중림동,0.1901991313611407
9661,126.976070412393,37.56243279961253,태평로2가,4.0,104,50.0,0,26875.559786532827,소공동,0.09772727272727273
9663,126.97663630181883,37.56390672689719,태평로2가,3.0,104,50.0,2,26875.559786532827,소공동,0.09772727272727273
9665,126.9771092573847,37.563835904237095,태평로2가,4.0,104,30.0,1,26875.559786532827,소공동,0.09772727272727273
9666,126.97718111655858,37.563881688761754,태평로2가,4.0,104,30.0,0,26875.559786532827,소공동,0.09772727272727273
10261,126.97977003413175,37.56368302943352,소공동,2.0,104,50.0,1,26875.559786532827,소공동,0.09772727272727273
10262,126.98091318891163,37.56221627135859,남대문로3가,2.0,104,50.0,0,26875.559786532827,명동,0.2357627618766598
10266,127.01198419386658,37.55744076481572,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
10273,127.00939689952261,37.55678419000314,신당동,4.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
10279,127.0135669545988,37.56017680860944,신당동,2.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8382,127.01064681840046,37.55448671961763,신당동,4.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8423,127.01039674479705,37.55458514887995,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8426,127.0109558703008,37.55473270878675,신당동,4.0,104,60.0,0,26875.559786532827,신당동,0.1998197792295562
8429,127.01066559358961,37.555121786180614,신당동,2.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8430,127.01065986201122,37.55524536754036,신당동,2.0,104,50.0,5,26875.559786532827,신당동,0.1998197792295562
8431,127.0103895931613,37.554835744015094,신당동,4.0,104,50.0,1,26875.559786532827,신당동,0.1998197792295562
8438,127.01148613909292,37.55414336078462,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
9678,126.97907622799967,37.56708137574274,무교동,3.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
9694,126.98568315269502,37.566864428950616,을지로2가,1.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
9697,126.9874397852509,37.56697218979306,장교동,4.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
9698,126.98739649228541,37.567860657132506,장교동,2.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
9699,126.98781625176157,37.56787443237317,장교동,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
9705,126.98942486181795,37.5679158100937,수표동,1.0,104,30.0,0,26875.559786532827,을지로동,0.15585960737656157
9714,126.9898292543356,37.56472336699545,저동2가,1.0,104,30.0,0,26875.559786532827,동화동,0.24080640259345557
9715,126.98879141524161,37.564580812007506,저동2가,1.0,104,30.0,0,26875.559786532827,동화동,0.24080640259345557
10303,127.00738250692189,37.54971848172777,신당동,2.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8113,127.01054767262343,37.564873232662315,신당동,1.0,104,50.0,0,26875.559786532827,신당동,0.1998197792295562
8132,127.00912165698058,37.564604449127906,광희동2가,3.0,104,50.0,2,26875.559786532827,광희동,0.18015591778880227
8139,127.0091762533374,37.564377880377656,광희동2가,3.0,104,50.0,1,26875.559786532827,광희동,0.18015591778880227
9396,127.01740177261212,37.55955268063315,신당동,2.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
9403,127.02325618691843,37.57160730302732,황학동,,,,0,,황학동,0.1717813302883243
9404,127.02326000732238,37.57144399518133,황학동,,,,0,,황학동,0.1717813302883243
8580,127.01620917147582,37.56814742755031,흥인동,1.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
8581,127.01614593181903,37.5682046494423,흥인동,3.0,104,50.0,1,26875.559786532827,황학동,0.1717813302883243
8583,127.01579511291747,37.56793236193749,흥인동,2.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
8587,127.01380846016811,37.56809280805486,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8593,127.01275898900445,37.56771989588514,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8594,127.01246285629891,37.567719927517615,신당동,2.0,104,30.0,1,26875.559786532827,신당동,0.1998197792295562
71666,127.00612715243487,37.5616890539837,장충동1가,3.0,104,50.0,5,26875.559786532827,장충동,0.17818315828266076
8596,127.01381705880354,37.56794862971439,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8597,127.01243183281863,37.56782166887893,신당동,2.0,104,40.0,1,26875.559786532827,신당동,0.1998197792295562
8163,127.0080896696043,37.5657281926974,을지로7가,1.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
8165,127.00813858715075,37.56611952795588,을지로7가,3.0,104,50.0,2,26875.559786532827,을지로동,0.15585960737656157
8166,127.0075606872635,37.565899867507746,을지로6가,1.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
8167,127.00801205273862,37.56580371948045,을지로7가,1.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
74430,126.97973386243964,37.5539373068224,남대문로5가,3.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
8168,127.00827084029473,37.56614240406351,을지로7가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
74388,126.97407100351302,37.553951074533295,남대문로5가,4.0,104,50.0,0,26875.559786532827,중림동,0.1901991313611407
8176,127.01186951314438,37.56081668573429,신당동,1.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
9439,127.02201974716311,37.56820255574296,황학동,1.0,104,30.0,0,26875.559786532827,황학동,0.1717813302883243
9440,127.02195932653572,37.56805381260861,황학동,1.0,104,30.0,1,26875.559786532827,황학동,0.1717813302883243
9443,127.02325018106482,37.56786132900315,황학동,,,,1,,황학동,0.1717813302883243
9444,127.02323298389463,37.5680329720723,황학동,,,,1,,황학동,0.1717813302883243
9445,127.02335663834691,37.56811533471976,황학동,,,,0,,황학동,0.1717813302883243
8606,127.0122934329961,37.568974059170365,신당동,1.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
8607,127.0121698008445,37.56896262933574,신당동,1.0,104,40.0,3,26875.559786532827,신당동,0.1998197792295562
8609,127.01214688571392,37.569491281814614,신당동,1.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
8612,127.01225901666217,37.56949355875278,신당동,1.0,104,40.0,0,26875.559786532827,신당동,0.1998197792295562
8613,127.0124746871192,37.56970179225495,신당동,2.0,104,30.0,0,26875.559786532827,신당동,0.1998197792295562
8614,127.01247179021738,37.569571346436895,신당동,2.0,104,30.0,2,26875.559786532827,신당동,0.1998197792295562
8620,127.01591959141305,37.565171234154874,무학동,3.0,104,50.0,1,26875.559786532827,동화동,0.24080640259345557
9722,126.99028075211493,37.563729610613706,저동2가,1.0,104,30.0,0,26875.559786532827,동화동,0.24080640259345557
10328,126.99813058414597,37.56867603141908,주교동,3.0,104,50.0,1,26875.559786532827,을지로동,0.15585960737656157
10331,126.98557402511815,37.566221338823404,을지로2가,3.0,104,50.0,0,26875.559786532827,을지로동,0.15585960737656157
7863,127.006052210474,37.55926550239372,장충동2가,2.0,104,50.0,0,26875.559786532827,장충동,0.17818315828266076
10333,126.97693958921292,37.55766756201086,남창동,3.0,104,50.0,0,26875.559786532827,회현동,0.29465968586387437
10335,126.96913881708821,37.56806411952721,충정로1가,3.0,103,50.0,0,32310.64301369863,중림동,0.1901991313611407
