crosswalk_id,original_rank,real_lon,real_lat,current_sumo_lon,current_sumo_lat,generated_lon,generated_lat,mapping_distance_m,failure_category,nearest_tls_id,nearest_tls_distance_m,nearby_node_id,nearby_node_distance_m,candidate_edge_id,candidate_edge_distance_m,candidate_edge_function,candidate_edge_from_node,candidate_edge_to_node,candidate_edge_angle,candidate_rank,suggested_pair_rank,note
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,6041674976,3874.101,1259307343,16.831,normal,6041674976,6041675047,213.32,4,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,9355249198,1239.313,1262614122#3,18.17,normal,9355249198,6033544588,305.16,5,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,1936511305,20.371,-218681380#7,19.5,normal,1936511305,3846603560,118.53,6,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,1936511305,20.371,218910324#0,20.65,normal,1936511305,3846603515,244.79,7,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_8431,27,127.0103895931613,37.55483574401509,127.01140630992415,37.553830883675815,,,143.24,MANUAL_REVIEW_NEEDED,1936511299,150.89,3846603560,24.439,381458583#0,21.058,normal,3846603560,3846603531,225.41,8,,real-point neighborhood; top2 usually pair seed; strategy=EXISTING_CROSSING_REMAP
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,5829710817,127.269,218926712#0,0.01,normal,5829710817,6697187414,210.41,1,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,9355249244,712.629,178441449#3,0.766,normal,9355249244,9355249195,24.88,2,1,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,9355249241,723.833,640794429#1,1.025,normal,6036160339,9355249241,212.53,3,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,5829710817,127.269,-218926712#0,2.012,normal,6697187414,5829710817,30.41,4,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,10727322978,9.054,333557072#1,9.289,normal,5318242317,10727322978,207.2,5,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,10727322978,9.054,333557072#2,11.248,normal,10727322978,7669821053,205.26,6,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,11449716078,20.877,619147739#4,11.961,normal,11449716078,5318242318,25.04,7,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
NODE_10333,29,126.97693958921292,37.55766756201086,126.97595965750337,37.55848496388432,,,125.39,LOCATION_TOO_FAR,436856319,125.567,10727322978,9.054,1153422026#0,14.698,normal,10727322978,10727322977,88.35,8,,real-point neighborhood; top2 usually pair seed; strategy=HOLD
