canonical_network_version,crosswalk_id,crossing_edge,tls_id,ped_link_indices,from_edge,to_edge,vehicle_conflict_edges,approach_lanes,match_distance_m,path_uses_crossing,path_uses_walkingarea,tlLogic_exists_in_net_xml,exists_in_connection_tl,is_netconvert_ghost_tls,registry_status,implementation_status,c_subtype,recovery_status,recovery_source,network_net_sha256,netconvert_options_sha256,sumo_version,netconvert_version,validated_at,validated_by,crossing_lon,crossing_lat,matched_radius_m,distance_bucket,mapping_confidence,control_mode,runnable_for_signal_extension,runnable_for_unsignalized_sim,requires_patch,interpretation_note,original_failure_reason,override_reason,notes,installation_assumption,ped_link_indices_repair_status,c1_final_status,c1_patch_result,c1_patch_survived,c1_node_id,c1_crossing_edges,representative_crosswalk_id,duplicate_crossing_key,original_csv_lon,original_csv_lat,target_x,target_y
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,164571,:8111813384_c0,GS_8111813384,4,899499301#0,-899499301#1,-899499301#3|899499301#0|-899499301#1|899499301#2,-899499301#3_1|-899499301#3_2|899499301#0_1|899499301#0_2,209.29398604623415,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.02355303262917,37.566207447439425,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,8401224584,-229028020#1 229028020#1,,8401224584|-229028020#1|229028020#1,127.0211786,37.56576023,6923.38150413445,4432.571430098265
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,165595,:436864128_c0,436864128,2,896413219#0,896413219#1,899499305#0|899499305#1,899499305#0_1|899499305#0_2,173.97919639869428,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.02383132510924,37.56508486466774,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8401224577,-420073635#2 420073635#2,165595.0,8401224577|-420073635#2|420073635#2,127.0243729,37.56354951,7200.362883093825,4181.329465022776
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,165598,:436864128_c0,436864128,2,896413219#0,896413219#1,899499305#0|899499305#1,899499305#0_1|899499305#0_2,337.5380715450985,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.02383132510924,37.56508486466774,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,8463699840,-379962801#0 379962801#0,165599.0,8463699840|-379962801#0|379962801#0,127.0244127,37.56205052,7200.3806649370235,4014.9262333842926
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,165599,:436864128_c0,436864128,2,896413219#0,896413219#1,899499305#0|899499305#1,899499305#0_1|899499305#0_2,350.0943261820346,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.02383132510924,37.56508486466774,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,8463699840,-379962801#0 379962801#0,165599.0,8463699840|-379962801#0|379962801#0,127.0244127,37.56193609,7200.113662122749,4002.2289773100056
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,167173,:12234253870_c0,12234253870,10,671981404#18,773066533#2,773066533#1|773066533#2,773066533#1_1|773066533#1_2|773066533#1_3|773066533#1_4,2.662214750345924,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.96897984769896,37.56798267957353,,,verified,signalized,True,True,False,,,,,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,176196,:13381864824_c0,13381864824,2,-333580690#1,333580690#1,-333580690#1|333580690#0|-333580690#0|333580690#1,-333580690#1_1|333580690#0_1,176.78236689370053,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.96194829096646,37.55957375192577,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,3893042416,-385962313#0 516388934#16,,3893042416|-385962313#0|516388934#16,126.9639098,37.55918457,1849.212601454812,3811.018786756787
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,177916,:436879516_c0,GS_436879516,5,585352852#1,218962181,331990404#3|585352852#1|1206220504#0|218962181,331990404#3_1|585352852#1_1|585352852#1_2,50.60091493056603,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.97310129677584,37.55407521475319,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,179104,:11209914851_c0,11209914851,2,516948900#0,-516948900#1,-516948900#2|516948900#0|-516948900#1|516948900#2,-516948900#2_1|516948900#0_1,114.58165120696296,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.9716677704142,37.55961439686377,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,436876371,-176728949#1 176728949#1,179104.0,436876371|-176728949#1|176728949#1,126.9729349,37.55985752,2648.0527986948728,3868.451642898377
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,179107,:11209914851_c0,11209914851,2,516948900#0,-516948900#1,-516948900#2|516948900#0|-516948900#1|516948900#2,-516948900#2_1|516948900#0_1,119.7111941318397,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.9716677704142,37.55961439686377,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,5161705575,-516948900#4 516948900#4,179107.0,5161705575|-516948900#4|516948900#4,126.9730241,37.55959207,2655.296694380988,3838.8268428044394
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20512,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,65.71917989851192,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99324908528764,37.56088742985998,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20513,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,73.81505814818951,True,True,True,True,False,recovered,auto_recovered_distance_rematch,C11_manual_netedit_required,auto_recovered_distance_rematch,recovered_simulation_target_list.csv,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99324908528764,37.56088742985998,75.0,,verified,signalized,True,True,False,,distance_exceeded,verified_recovered_candidate,distance_exceeded,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20516,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,226.16340534389855,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,7168612745,-767783407 767783407,20516.0,7168612745|-767783407|767783407,126.9906692,37.56129007,4217.988304501923,3993.7583086360246
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20517,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,236.76642757665024,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,4203029493,180368915#1 420361195,20516.0,4203029493|180368915#1|420361195,126.9905398,37.56126031,4206.487531804305,3990.7005651071663
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20545,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,42.232646109432274,True,True,True,True,False,A,ready_for_simulation,C11_manual_netedit_required,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,verified,signalized,True,True,False,,,,,,normalized_from_net_xml,,,,,,,,,,,
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20727,:4276255151_c0,4276255151,2,428537726#2,428537726#3,1456115801#5|1456115801#6,1456115801#5_1|1456115801#5_2,228.7142641462432,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99831822823045,37.56415750657485,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,7461533533,-1455497346 785130599#4,20727.0,7461533533|-1455497346|785130599#4,126.9983406,37.56209542,4897.520839371544,4068.655933708418
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20728,:4276255151_c0,4276255151,2,428537726#2,428537726#3,1456115801#5|1456115801#6,1456115801#5_1|1456115801#5_2,193.89353062356017,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99831822823045,37.56415750657485,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,436844951,1501824264 785130600#3,20728.0,436844951|1501824264|785130600#3,126.998815,37.56245129,4940.266105031653,4107.251039383933
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20729,:4276255151_c0,4276255151,2,428537726#2,428537726#3,1456115801#5|1456115801#6,1456115801#5_1|1456115801#5_2,222.86801595614912,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99831822823045,37.56415750657485,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,7335400040,-1455497346 1455497343#0,20729.0,7335400040|-1455497346|1455497343#0,126.9986741,37.56216751,4927.1495627883705,4076.027545787394
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20732,:4276255151_c0,4276255151,2,428537726#2,428537726#3,1456115801#5|1456115801#6,1456115801#5_1|1456115801#5_2,202.49622165362365,True,True,True,True,False,represented_by_patched_crossing,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99831822823045,37.56415750657485,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,represented_by_patched_crossing,duplicate_generated_crossing,False,436844951,1455497345 1501824264,20733.0,436844951|1455497345|1501824264,126.9982745,37.56233113,4892.239450445049,4094.9350378266536
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20733,:4276255151_c0,4276255151,2,428537726#2,428537726#3,1456115801#5|1456115801#6,1456115801#5_1|1456115801#5_2,201.58208525294864,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99831822823045,37.56415750657485,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,436844951,1455497345 1501824264,,436844951|1455497345|1501824264,126.9983162,37.56233956,4895.942763228668,4095.7919611139223
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20735,:4276255151_c0,4276255151,2,428537726#2,428537726#3,1456115801#5|1456115801#6,1456115801#5_1|1456115801#5_2,193.66092550907163,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99831822823045,37.56415750657485,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,436844951,1501824264 785130600#3,20728.0,436844951|1501824264|785130600#3,126.9987431,37.56244213,4933.893500051519,4106.369919323362
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,20739,:8209566040_c0,8209566040,2,1283637490#2,770890589#3,770890589#2|770890589#3,770890589#2_1|770890589#2_2,400.5079195260139,True,True,True,True,False,represented_by_patched_crossing,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.00910465279112,37.56807545875095,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,represented_by_patched_crossing,duplicate_generated_crossing,False,436827161,183272604 183272647,21805.0,436827161|183272604|183272647,127.0102201,37.5645569,5952.630457709427,4319.493935648818
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,214526,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,282.55470309260863,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,2515596093,-768399563#0 244221645,214526.0,2515596093|-768399563#0|244221645,126.9900814,37.56024242,4163.579867599357,3878.6201465348713
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,214527,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,249.63806619284497,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,3285441966,-420361194#3 420361194#3,214527.0,3285441966|-420361194#3|420361194#3,126.9903573,37.56102512,4189.808726086747,3964.948350594379
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,214528,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,231.52144520040233,True,True,True,True,False,represented_by_patched_crossing,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,represented_by_patched_crossing,duplicate_generated_crossing,False,4203029494,-420361194#3 773060736,214527.0,4203029494|-420361194#3|773060736,126.99056,37.56098797,4207.625488793186,3960.443151996006
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,21803,:8209566040_c0,8209566040,2,1283637490#2,770890589#3,770890589#2|770890589#3,770890589#2_1|770890589#2_2,400.05270795399537,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.00910465279112,37.56807545875095,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,436877433,-180368918#0 -381452153,,436877433|-180368918#0|-381452153,127.0100258,37.56452657,5935.397091706458,4316.492007039953
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,21805,:8209566040_c0,8209566040,2,1283637490#2,770890589#3,770890589#2|770890589#3,770890589#2_1|770890589#2_2,401.1238747818941,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,127.00910465279112,37.56807545875095,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,436827161,183272579#8 183272604,21805.0,436827161|183272579#8|183272604,127.0103334,37.5645746,5962.679585195496,4321.245987152681
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,21865,:7311080426_c0,7311080426,3,782892489#7,782892489#8,782892489#7|198564926|782892489#8,782892489#7_1|782892489#7_2|782892489#7_3,339.8658197535352,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.98798908013802,37.56430579957816,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,11059614391,218915133#0 218974503#6,21865.0,11059614391|218915133#0|218974503#6,126.9887287,37.56129905,4046.60164707707,3998.422504780814
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,21867,:11346754526_c0,11346754526,2,-772527390#3,772527390#3,-772527390#3|772527390#2|-772527390#2|772527390#3,-772527390#3_1|772527390#2_1,345.7519892276023,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.99321305096846,37.56088447397851,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v2,patched_unsignalized,True,1908148237,1109231377#0 180368915#3,6531.0,1908148237|1109231377#0|180368915#3,126.9893094,37.56135632,4098.031966791779,4003.6793105104007
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,21869,:11203052964_c0,11203052964,11,1209133881#0,-781985788#0,-781985788#2|781985788#0|-781985788#0|781985788#1,-781985788#2_1|-781985788#2_2|-781985788#2_3|-781985788#2_4|781985788#0_1|781985788#0_2|781985788#0_3|781985788#0_4|781985788#0_5|781985788#0_6|781985788#0_7,155.96021814080012,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.98196437711906,37.560495163579986,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,3053674659,913405361 913406478,21869.0,3053674659|913405361|913406478,126.9802482,37.5597398,3293.783169042901,3841.476238816977
junggu_expanded_b1000_netc4fba70ca4f7_optbef4f82e35ec,21874,:5161705573_c0,5161705573,2,585341916#3,218926711#4,218926711#3|218926711#4,218926711#3_1|218926711#3_2,226.3558970490059,True,True,True,True,False,patched_unsignalized,ready_for_simulation,C1_distance_match_failed,,,c4fba70ca4f7a6e074a414f44ab12e1af55e69b03ae1ec5e9efc3d40f5f8119d,bef4f82e35ec6fa66e34949a5956a7cba8fb2aaf8a142dcf17ef0728fe469023,Eclipse SUMO sumo 1.26.0,Eclipse SUMO netconvert 1.26.0,2026-05-11T14:18:23,junlee,126.9741195020757,37.55871519281736,,,,signalized,True,True,False,,distance_exceeded,,distance_exceeded,,normalized_from_net_xml,patched_unsignalized_v3,patched_unsignalized,True,6111861703,-651817398#0 619147739#1,21874.0,6111861703|-651817398#0|619147739#1,126.9756481,37.55704554,2880.997134047153,3551.2620364977047
