sim_time,crosswalk_id,tls_id,ped_link_index,current_phase_index,current_tls_state,ped_link_state,is_ped_green,is_pedestrian_only_phase,ped_near,detected_person_ids,remaining_phase_time,next_switch_time,extension_allowed,extension_decision,extension_skip_reason
1.5,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,28.5,30.0,False,False,ped_link_not_green
1.6,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,34.4,36.0,False,False,not_pedestrian_only_phase
1.6,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,77.4,79.0,False,False,ped_link_not_green
1.6,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,34.4,36.0,False,False,not_pedestrian_only_phase
1.6,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,62.4,64.0,False,False,ped_link_not_green
1.6,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,12.4,14.0,False,False,ped_link_not_green
1.6,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,30.4,32.0,False,False,not_pedestrian_only_phase
1.6,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,28.4,30.0,False,False,ped_link_not_green
1.7,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,34.3,36.0,False,False,not_pedestrian_only_phase
1.7,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,77.3,79.0,False,False,ped_link_not_green
1.7,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,34.3,36.0,False,False,not_pedestrian_only_phase
1.7,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,62.3,64.0,False,False,ped_link_not_green
1.7,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,12.3,14.0,False,False,ped_link_not_green
1.7,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,30.3,32.0,False,False,not_pedestrian_only_phase
1.7,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,28.3,30.0,False,False,ped_link_not_green
1.8,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,34.2,36.0,False,False,not_pedestrian_only_phase
1.8,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,77.2,79.0,False,False,ped_link_not_green
1.8,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,34.2,36.0,False,False,not_pedestrian_only_phase
1.8,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,62.2,64.0,False,False,ped_link_not_green
1.8,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,12.2,14.0,False,False,ped_link_not_green
1.8,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,30.2,32.0,False,False,not_pedestrian_only_phase
1.8,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,28.2,30.0,False,False,ped_link_not_green
1.9,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,34.1,36.0,False,False,not_pedestrian_only_phase
1.9,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,77.1,79.0,False,False,ped_link_not_green
1.9,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,34.1,36.0,False,False,not_pedestrian_only_phase
1.9,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,62.1,64.0,False,False,ped_link_not_green
1.9,NODE_8426,3849142980,16,0,gggGrrrrrrrrrrrrrGGG,r,False,False,0,,12.1,14.0,False,False,ped_link_not_green
1.9,NODE_74388,436883130,16,0,GGrrrrrrgGrrrrrrG,G,True,False,0,,30.1,32.0,False,False,not_pedestrian_only_phase
1.9,NODE_10273,3846533030,12,0,rrrgGGgGGrrGr,r,False,False,0,,28.1,30.0,False,False,ped_link_not_green
2.0,LINK_212169,11449716078,5,0,gGrrrGr,G,True,False,0,,34.0,36.0,False,False,not_pedestrian_only_phase
2.0,NODE_8452,3846603653,2,0,GGr,r,False,False,0,,77.0,79.0,False,False,ped_link_not_green
2.0,NODE_6082,11449716078,5,0,gGrrrGr,G,True,False,0,,34.0,36.0,False,False,not_pedestrian_only_phase
2.0,NODE_6123,7300992884,5,0,GgGrrrr,r,False,False,0,,62.0,64.0,False,False,ped_link_not_green
